variant,source_group,case3_name,case3_source_variant,w1,w2,w3,final_equity,total_return_pct,total_cagr_pct,total_mdd_pct,total_calmar_ratio,rebalance_count,fee_paid,ref85_cagr_pct,ref85_mdd_pct,ref116_cagr_pct,ref116_mdd_pct,delta_cagr_vs_85,delta_mdd_vs_85,delta_calmar_vs_85,delta_cagr_vs_116,delta_mdd_vs_116,delta_calmar_vs_116,dominates_116,dominates_85,beats_116_cagr
lv2p5_g12_body25_tp20_lb5_none_case3_w62_29_9,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.62,0.29000000000000004,0.09,54163.57846727915,2608.1789233639574,122.9420476611601,45.623984832938106,2.6946801799829294,9018,276.3078120660536,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.9843079690647869,0.5123095462136433,-0.008782702229854333,0.38255304525267775,1.4019540045691627,-0.07677767304005068,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w54_35_11,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.54,0.35,0.11,55736.0772775743,2686.803863878715,124.49811081181848,46.240860623672106,2.6923830813841754,9018,307.9830202581132,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.5403711197231615,1.1291853369476428,-0.011079800828608377,1.9386161959110524,2.018829795303162,-0.07907477163880472,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w60_31_9,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.6,0.31000000000000005,0.09,54623.18565518338,2631.159282759169,123.40034960680524,45.844509318775,2.691714917238045,9018,282.352825208032,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.4426099147099194,0.7328340320505404,-0.011747964974738956,0.8408549908978102,1.6224784904060598,-0.0797429357849353,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w54_35_11,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.54,0.35,0.11,55701.27079163177,2685.063539581588,124.46403003235451,46.240860623672106,2.691646054023432,9018,307.6949966321309,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.5062903402591985,1.1291853369476428,-0.011816828189351813,1.9045354164470893,2.018829795303162,-0.07981179899954816,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w60_31_9,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.6,0.31000000000000005,0.09,54527.03946291301,2626.3519731456504,123.3047185811225,45.844509318775,2.6896289307785155,9018,281.9466358152323,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.3469788890271843,0.7328340320505404,-0.013833951434268243,0.7452239652150752,1.6224784904060598,-0.08182892224446459,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w56_35_9,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.56,0.35,0.09,56670.03492965111,2733.5017464825555,125.40663733983028,46.654881037290174,2.687963928995889,9018,302.12763821114584,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.4488976477349667,1.5432057505657113,-0.015498953216894762,2.8471427239228575,2.4328502089212307,-0.0834939240270911,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w56_35_9,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.56,0.35,0.09,56643.98859031972,2732.199429515986,125.38145443347699,46.654881037290174,2.6874241589698293,9018,302.48066863092333,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.423714741381673,1.5432057505657113,-0.01603872324295441,2.8219598175695637,2.4328502089212307,-0.08403369405315075,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w58_33_9,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.58,0.33000000000000007,0.09,54929.330204434365,2646.466510221718,123.70400745938088,46.06656546287237,2.6853316763777597,9018,286.8518979166793,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.746267767285559,0.9548901761479058,-0.018131205835024033,1.14451284347345,1.8445346345034253,-0.08612617664522038,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w58_33_9,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.58,0.33000000000000007,0.09,54833.32374444101,2641.6661872220507,123.60891900578198,46.06656546287237,2.6832675230673613,9018,286.47133167837916,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.6511793136866686,0.9548901761479058,-0.020195359145422476,1.0494243898745594,1.8445346345034253,-0.08819032995561882,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w52_37_11,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.52,0.37,0.11,55915.26796281514,2695.7633981407566,124.67331089676877,46.46572792852186,2.6831240239807173,9018,310.019041232506,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.715571204673452,1.354052641797395,-0.020338858232066492,2.113816280861343,2.2436971001529145,-0.08833382904226283,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w52_37_11,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.52,0.37,0.11,55880.38045430783,2694.0190227153917,124.63923369009811,46.46572792852186,2.6823906402979505,9018,309.73452342461155,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.681493998002793,1.354052641797395,-0.021072241914833256,2.079739074190684,2.2436971001529145,-0.0890672127250296,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w62_21_17,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.62,0.21,0.17,57797.78514116321,2789.8892570581606,126.48869638209356,47.17994147921366,2.6809845967660095,9018,312.1821961424103,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.5309566899982485,2.0682661924891974,-0.022478285446774215,3.9292017661861394,2.957910650844717,-0.09047325625697056,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w62_21_17,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.62,0.21,0.17,57747.471651906606,2787.3735825953304,126.44076352850337,47.179941479213795,2.6799686384564456,9018,313.0145559292652,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.4830238364080515,2.0682661924893324,-0.02349424375633813,3.8812689125959423,2.957910650844852,-0.09148921456653447,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w54_37_9,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.37,0.09,56866.48995728307,2743.3244978641537,125.59629819374352,46.878398390629805,2.6791934559532242,9018,304.5725690377479,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.6385585016482054,1.766723103905342,-0.024269426259559523,3.0368035778360962,2.6563675622608613,-0.09226439706975587,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w54_37_9,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.37,0.09,56840.340440970096,2742.0170220485047,125.57108167208226,46.878398390629805,2.6786555424893055,9018,304.911289631601,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.6133419799869415,1.766723103905342,-0.02480733972347826,3.0115870561748324,2.6563675622608613,-0.0928023105336746,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w56_35_9,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.56,0.35,0.09,55177.1985819404,2658.85992909702,123.94892537336042,46.2901337764142,2.6776532116335128,9018,290.2371926663222,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.991185681265108,1.1784584896897385,-0.02580967057927097,1.389430757452999,2.068102948045258,-0.09380464138946731,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w56_35_9,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.56,0.35,0.09,55081.441288679,2654.07206443395,123.85440682803667,46.2901337764142,2.675611339260011,9018,289.8815637299367,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.8966671359413567,1.1784584896897385,-0.02785154295277259,1.2949122121292476,2.068102948045258,-0.09584651376296893,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w62_29_9,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.62,0.29000000000000004,0.09,54152.50593009377,2607.625296504689,122.93097031408111,45.99329679223331,2.6728018839223533,9018,282.2853779500558,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.9732306219857918,0.8816215055088463,-0.030660998290430452,0.37147569817368264,1.7712659638643657,-0.0986559691006268,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w62_29_9,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.62,0.29000000000000004,0.09,54124.56134408335,2606.2280672041675,122.9030059632588,45.99329679223331,2.672193874652032,9018,282.0486164574688,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.94526627116349,0.8816215055088463,-0.03126900756075157,0.3435113473513809,1.7712659638643657,-0.09926397837094791,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w52_39_9,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.39,0.09,57001.58046130386,2750.0790230651933,125.72642915296801,47.10337793748618,2.669159509532997,9018,305.89364494695457,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.768689460872693,1.9917026507617166,-0.03430337267978656,3.166934537060584,2.881347109117236,-0.1022983434899829,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w54_37_9,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.54,0.37,0.09,55365.94797587229,2668.2973987936143,124.13487005167542,46.51519488921294,2.668695043573015,9018,292.52889165186997,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.1771303595801044,1.4035196024884797,-0.03476783863976873,1.5753754357679952,2.293164060843999,-0.10276280944996508,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w52_39_9,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.39,0.09,56975.35813453929,2748.7679067269646,125.70118779339982,47.10337793748618,2.6686236379952555,9018,306.2173957247479,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.7434481013045087,1.9917026507617166,-0.034839244217528265,3.1416931774923995,2.881347109117236,-0.10283421502772461,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w60_31_9,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.6,0.31000000000000005,0.09,54515.27836536382,2625.763918268191,123.2930117415866,46.21231408973225,2.6679687907899123,9018,288.0273157720613,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.3352720494912802,1.10063880300779,-0.03549409142287141,0.733517125679171,1.9902832613633095,-0.10348906223306775,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w50_39_11,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.5,0.39,0.11,56034.02604641363,2701.7013023206814,124.7891901836069,46.77774219191668,2.6677044324121058,9018,310.9487117997518,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.831450491511589,1.666066905192217,-0.035758449800677994,2.22969556769948,2.5557113635477364,-0.10375342061087434,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w60_31_9,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.6,0.31000000000000005,0.09,54487.17648667719,2624.3588243338595,123.26503176312072,46.21231408973225,2.667363324930498,9018,287.7929974823796,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.307292071025401,1.10063880300779,-0.036099557282285755,0.7055371472132919,1.9902832613633095,-0.1040945280924821,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w50_39_11,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.5,0.39,0.11,55999.09338665783,2699.954669332891,124.75512363610228,46.77774219191668,2.666976168372237,9018,310.6679016629124,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.7973839440069668,1.666066905192217,-0.03648671384054669,2.1956290201948576,2.5557113635477364,-0.10448168465074303,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w54_37_9,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.54,0.37,0.09,55270.546660544926,2663.527333027246,124.04094642590056,46.51519488921294,2.66667584047178,9018,292.1988120365007,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.083206733805241,1.4035196024884797,-0.03678704174100389,1.481451809993132,2.293164060843999,-0.10478201255120023,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w62_23_15,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.62,0.23,0.15,54736.985047190465,2636.8492523595232,123.51337472663508,46.378381812489245,2.663166973483627,9018,297.9720283076128,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.5556350345397618,1.266706525764782,-0.04029590872915678,0.9538801107276527,2.1563509841203015,-0.10829087953935312,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w62_23_15,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.62,0.23,0.15,54690.68498087225,2634.5342490436124,123.46741116069357,46.378381812489025,2.6621759176480277,9018,297.5503441173448,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.5096714685982562,1.2667065257645618,-0.041286964564756,0.907916544786147,2.156350984120081,-0.10928193537495234,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w58_33_9,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.58,0.33000000000000007,0.09,54820.887649767246,2641.0443824883623,123.59659260661272,46.43284699520158,2.661835330049551,9018,292.6441705662016,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.6388529145174004,1.3211717084771166,-0.04162755216323255,1.0370979907052913,2.210816166832636,-0.1096225229734289,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w58_33_9,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.58,0.33000000000000007,0.09,54792.6562603971,2639.632813019855,123.56860238033201,46.43284699520158,2.6612325191496815,9018,292.41261551124774,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.6108626882366934,1.3211717084771166,-0.04223036306310224,1.0091077644245843,2.210816166832636,-0.11022533387329858,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w52_39_9,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.52,0.39,0.09,55494.948307658036,2674.7474153829016,124.26167764529094,46.74172754488516,2.6584742193357083,9018,293.73087986484404,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.3039379531956286,1.6300522581606955,-0.04498866287707548,1.7021830293835194,2.519696716516215,-0.11298363368727182,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w52_39_9,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.52,0.39,0.09,55400.00917600164,2670.000458800082,124.16837399385176,46.74172754488516,2.656478066083786,9018,293.4266156433643,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.2106343017564427,1.6300522581606955,-0.04698481612899785,1.6088793779443336,2.519696716516215,-0.1149797869391942,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w56_35_9,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.56,0.35,0.09,55068.3099624942,2653.4154981247098,123.84143567728816,46.654881037290316,2.654415420721021,9018,296.14733287365834,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.883695985192844,1.5432057505658534,-0.04904746149176287,1.281941061380735,2.432850208921373,-0.11704243230195921,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w62_31_7,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.62,0.31,0.07,55001.74445239319,2650.0872226196593,123.7756460904142,46.632871941921586,2.654257414052672,9018,279.0335417143598,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.8179063983188826,1.521196655197123,-0.04920546816011173,1.2161514745067734,2.4108411135526424,-0.11720043897030807,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w62_31_7,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.62,0.31,0.07,54982.14826344815,2649.1074131724076,123.75626684243008,46.632871941921586,2.6538418435081805,9018,279.32755623055766,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.7985271503347633,1.521196655197123,-0.049621038704603215,1.1967722265226541,2.4108411135526424,-0.11761600951479956,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w56_35_9,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.56,0.35,0.09,55039.97853715597,2651.9989268577983,123.81344186045852,46.654881037290316,2.6538154016832003,9018,295.9183764043055,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.8557021683632087,1.5432057505658534,-0.049647480529583454,1.2539472445510995,2.432850208921373,-0.1176424513397798,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w60_33_7,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.6,0.33,0.07,55323.2851947301,2666.1642597365053,124.09288323750376,46.852057527990276,2.6486111770730325,9018,284.09793098838264,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.1351435454084395,1.740382241265813,-0.05485170513975124,1.5333886215963304,2.6300266996213324,-0.12284667594994758,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w60_33_7,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.6,0.33,0.07,55303.56049189485,2665.1780245947425,124.07346277539824,46.852057527990276,2.648196671005846,9018,284.3822960067189,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.1157230833029246,1.740382241265813,-0.055266211206937754,1.5139681594908154,2.6300266996213324,-0.1232611820171341,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w50_41_9,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.41000000000000003,0.09,57074.83248952528,2753.741624476264,125.79689430884362,47.51610459059844,2.6474580648543706,9018,306.11026177340267,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.839154616748303,2.4044293038739752,-0.05600481735841312,3.2373996929361937,3.2940737622294947,-0.12399978816860946,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w50_41_9,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.41000000000000003,0.09,57048.5658814469,2752.4282940723447,125.7716348903835,47.51610459059844,2.64692646785841,9018,306.4198664903029,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.8138951982881792,2.4044293038739752,-0.05653641435437384,3.21214027447607,3.2940737622294947,-0.12453138516457019,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w54_37_9,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.54,0.37,0.09,55256.72978981062,2662.836489490531,124.0273333958664,46.87839839062984,2.645724633388014,9018,298.5408401702932,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.0695937037710905,1.7667231039053775,-0.057738248824769745,1.4678387799589814,2.656367562260897,-0.1257332196349661,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w62_18_20,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.62,0.18,0.2,55149.80540054275,2657.4902700271373,123.92189924692833,46.84376850718049,2.6454297593058262,9018,292.66631338093447,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.9641595548330173,1.7320932204560293,-0.0580331229069575,1.3624046310209081,2.6217376788115487,-0.12602809371715384,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w62_31_7,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.62,0.31,0.07,53861.164560144585,2593.0582280072294,122.63888440907573,46.3601531390247,2.6453511497536812,9018,270.30160362454154,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.6811447169804126,1.2484778523002404,-0.058111732459102505,0.07938979316830341,2.13812231065576,-0.12610670326929885,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w54_37_9,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.54,0.37,0.09,55228.32718617045,2661.4163593085223,123.99934172227618,46.87839839062984,2.645127520974809,9018,298.31467648903003,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.0416020301808686,1.7667231039053775,-0.05833536123797467,1.4398471063687595,2.656367562260897,-0.126330332048171,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w62_31_7,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.62,0.31,0.07,53787.19666381624,2589.359833190812,122.5645371817031,46.3601531390247,2.643747461621986,9018,269.9779943786184,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.6067974896077857,1.2484778523002404,-0.05971542059079793,0.0050425657956765235,2.13812231065576,-0.12771039140099427,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w58_35_7,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.58,0.35000000000000003,0.07,55586.27420541061,2679.3137102705305,124.3513163587688,47.07273226496898,2.6416846946296704,9018,288.0350974932782,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.393576666673482,1.961056978244514,-0.061778187583113375,1.791821742861373,2.8507014366000334,-0.12977315839330972,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w58_35_7,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.58,0.35000000000000003,0.07,55566.443248019816,2678.3221624009907,124.33186124554845,47.07273226496898,2.6412713956286513,9018,288.3091129809681,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.3741215534531364,1.961056978244514,-0.06219148658413243,1.7723666296410272,2.8507014366000334,-0.13018645739432877,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w62_18_20,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.62,0.18,0.2,54927.923841837306,2646.3961920918655,123.70261545259775,46.84376850718041,2.640748586092857,9018,291.5513821153872,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.7448757605024383,1.732093220455944,-0.06271429611992696,1.1431208366903292,2.6217376788114635,-0.1307092669301233,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w60_33_7,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.6,0.33,0.07,54174.09941850869,2608.7049709254343,122.95257159459148,46.58047158988887,2.639573353338066,9018,275.1922663605455,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.9948319024961592,1.4687963031644102,-0.06388952887471788,0.39307697868405,2.3584407615199297,-0.13188449968491422,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w60_33_7,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.6,0.33,0.07,54100.226245482416,2605.011312274121,122.87864474864571,46.58047158988887,2.6379862752467007,9018,274.88691798166144,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.9209050565503958,1.4687963031644102,-0.06547660696608304,0.31915013273828663,2.3584407615199297,-0.13347157777627938,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w50_41_9,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.5,0.41000000000000003,0.09,55563.739560166214,2678.1869780083107,124.3292083919508,47.13902905958711,2.6375004083089997,9018,293.86165861793427,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.371468699855484,2.0273537728626465,-0.06596247390378407,1.7697137760433748,2.916998231218166,-0.1339574447139804,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w52_39_9,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.52,0.39,0.09,55385.505023991405,2669.2752511995704,124.15410904361694,47.10337793748614,2.6357793109528087,9018,299.83326751287353,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.196369351521625,1.991702650761674,-0.06768357125997504,1.5946144277095158,2.8813471091171934,-0.13567854207017138,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w50_41_9,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.5,0.41000000000000003,0.09,55469.36771957162,2673.468385978581,124.23654962369488,47.13902905958711,2.635534759671248,9018,293.5827946997716,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.278809931599568,2.0273537728626465,-0.0679281225415358,1.6770550077874589,2.916998231218166,-0.13592309335173214,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w52_39_9,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.52,0.39,0.09,55357.0602493456,2667.85301246728,124.12612516606507,47.10337793748614,2.6351852160327156,9018,299.61012671298596,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.1683854739697495,1.991702650761674,-0.06827766618006814,1.5666305501576403,2.8813471091171934,-0.13627263699026448,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w56_37_7,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.56,0.36999999999999994,0.07,55789.83503424619,2689.49175171231,124.5507160904312,47.29488302445319,2.6334924229759467,9018,290.85089322866133,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.5929763983358782,2.183207737728729,-0.06997045923683709,1.991221474523769,3.0728521960842485,-0.13796543004703343,False,False,True
