variant,source_group,case3_name,case3_source_variant,w1,w2,w3,rebalance_hours,final_equity,total_return_pct,total_cagr_pct,total_mdd_pct,total_calmar_ratio,rebalance_count,fee_paid,ref85_cagr_pct,ref85_mdd_pct,ref118_cagr_pct,ref118_mdd_pct,delta_cagr_vs_85,delta_mdd_vs_85,delta_calmar_vs_85,delta_cagr_vs_118,delta_mdd_vs_118,delta_calmar_vs_118,meets_target,dominates_118,dominates_85
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w50_26_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.26,0.24,12,62514.828531680396,3025.74142658402,130.84858310316912,42.96617793434524,3.0453856822711387,3006,218.55422816753634,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.890843411073803,-2.1454973523792233,0.34192280005835496,1.3277256404851698,-0.6017669570342434,0.0725381498572002,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w49_28_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.28,0.23,4,62380.91668974559,3019.0458344872795,130.72830517839603,42.93060311012113,3.0451075854458725,9018,371.4709688972948,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.770565486300711,-2.1810721766033296,0.3416447032330887,1.2074477157120782,-0.6373417812583497,0.07226005303193395,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w49_27_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.27,0.24,6,61747.27416022222,2987.363708011111,130.15651035727117,42.74306842526462,3.045090470864233,6012,297.73660872395857,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.198770665175857,-2.3686068614598454,0.34162758865144927,0.6356528945872242,-0.8248764661148655,0.0722429384502945,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w48_28_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.28,0.24,6,61950.01317396336,2997.5006586981676,130.33994196943928,42.80687028843464,3.0448369874088628,6012,299.76877461904434,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.382202277343964,-2.304804998289825,0.341374105196079,0.8190845067553312,-0.761074602944845,0.07198945499492426,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w50_26_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.26,0.24,12,62458.689838543025,3022.934491927151,130.79818380343252,42.96617793434524,3.0442126828990834,3006,219.19224543873239,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.840444111337206,-2.1454973523792233,0.3407498006862997,1.2773263407485729,-0.6017669570342434,0.07136515048514491,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w51_27_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.27,0.22,1,63031.114335236765,3051.555716761838,131.31048703557977,43.14028957688117,3.04380170655945,36069,799.2618156003095,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.352747343484452,-1.9713857098432896,0.34033882434666607,1.7896295728958194,-0.42765531449830974,0.0709541741455113,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w49_28_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.28,0.23,4,62306.95835691415,3015.3479178457073,130.66179293727976,42.93060311012113,3.0435582887601105,9018,372.3625887630205,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.70405324518444,-2.1810721766033296,0.34009540654732673,1.140935474595807,-0.6373417812583497,0.07071075634617197,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w50_26_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.26,0.24,4,62374.66197018355,3018.7330985091776,130.7226824925081,42.95363550524469,3.043343850988974,9018,370.92912131614275,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.764942800412797,-2.158039781479772,0.33988096877619034,1.201825029824164,-0.6143093861347921,0.07049631857503558,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w49_27_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.27,0.24,6,61657.7514613959,2982.887573069795,130.07536802932225,42.74306842526462,3.0431920969070427,6012,298.5246127217997,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.117628337226932,-2.3686068614598454,0.339729214694259,0.5545105666382995,-0.8248764661148655,0.07034456449310422,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w48_28_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.28,0.24,6,61860.196906258985,2993.0098453129494,130.25873530422447,42.80687028843464,3.042939939933361,6012,300.5364317113178,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.300995612129157,-2.304804998289825,0.33947705772057724,0.7378778415405236,-0.761074602944845,0.07009240751942247,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb1h_w51_27_22,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.51,0.27,0.22,1,62954.17329434374,3047.708664717187,131.24183245567284,43.14028957688117,3.0422102805263775,36069,801.4268488433165,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.284092763577519,-1.9713857098432896,0.3387473983135938,1.7209749929888858,-0.42765531449830974,0.06936274811243903,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w50_26_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.26,0.24,4,62297.47780359877,3014.8738901799384,130.65326256107969,42.95363550524486,3.041727691364477,9018,371.89026978619603,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.69552286898437,-2.1580397814796015,0.3382648091516933,1.1324050983957363,-0.6143093861346216,0.06888015895053856,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w49_27_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.27,0.24,12,62748.54112642199,3037.4270563210994,131.05803440298186,43.08833889701399,3.0416125976966857,3006,220.3014321420218,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.100294710886544,-2.0233363897104724,0.33814971548390194,1.5371769402979112,-0.47960599436549245,0.06876506528274717,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w48_29_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.29000000000000004,0.23,4,62573.45030329907,3028.6725151649534,130.90117506888092,43.044171288306565,3.0410894472126055,9018,373.6951894250905,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.943435376785601,-2.067503998417898,0.3376265649998218,1.380317606196968,-0.5237736030729181,0.06824191479866704,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w49_27_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.27,0.24,12,62692.53195337178,3034.626597668589,131.00789331570394,43.08833889701399,3.0404489165578568,3006,220.9291863244132,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.050153623608622,-2.0233363897104724,0.336986034345073,1.4870358530199894,-0.47960599436549245,0.06760138414391825,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w50_26_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.26,0.24,2,62639.82063743092,3031.991031871546,130.9606735865234,43.07581850357579,3.0402364513550024,18035,539.4768790250763,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.002933894428082,-2.035856783148674,0.3367735691422187,1.4398161238394493,-0.4921263878036939,0.06738891894106391,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w50_27_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.27,0.23,2,62391.06588974233,3019.5532944871165,130.73742790306255,43.002531342820326,3.04022632669717,18035,534.92260585422,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.779688210967237,-2.1091439439041366,0.3367634444843861,1.2165704403786037,-0.5654135485591567,0.06737879428323135,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w48_29_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.29000000000000004,0.23,4,62499.25093464279,3024.9625467321393,130.8346015321907,43.044171288306565,3.039542814191277,9018,374.5617112258866,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.876861840095387,-2.067503998417898,0.3360799319784933,1.313744069506754,-0.5237736030729181,0.06669528177733852,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w50_28_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.28,0.22,1,63217.031063850845,3060.8515531925423,131.47611929012078,43.26073146047351,3.039156178166982,36069,802.9944294143573,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.518379598025462,-1.8509438262509548,0.33569329595419806,1.9552618274368285,-0.30721343090597486,0.0663086457530433,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w50_27_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.27,0.23,2,62311.097243424236,3015.554862171212,130.66551670074665,43.002531342820326,3.0385540715979844,18035,536.3263952692627,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.707777008651334,-2.1091439439041366,0.33509118938520066,1.144659238062701,-0.5654135485591567,0.0657065391840459,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w50_26_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.26,0.24,2,62555.81538744775,3027.7907693723873,130.88535799523794,43.07581850357618,3.038488008866779,18035,540.9644939736496,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.927618303142623,-2.035856783148283,0.3350251266539952,1.3645005325539898,-0.4921263878033031,0.06564047645284043,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb1h_w50_28_22,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.28,0.22,1,63139.56558283179,3056.9782791415896,131.40715056278077,43.26073146047351,3.037561921088758,36069,805.1086917972979,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.449410870685455,-1.8509438262509548,0.33409903887597414,1.8862931000968217,-0.30721343090597486,0.06471438867481938,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w48_28_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.28,0.24,12,62965.3182809301,3048.265914046505,131.2517810725038,43.21053898515418,3.037494651885687,3006,221.86696504487196,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.294041380408487,-1.9011363015702827,0.33403176967290316,1.730923609819854,-0.35740590622530277,0.0646471194717484,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w48_28_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.28,0.24,12,62909.456528364244,3045.472826418212,131.20190244498718,43.21053898515418,3.036340335631179,3006,222.48423739139153,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.244162752891867,-1.9011363015702827,0.33287745341839514,1.6810449823032343,-0.35740590622530277,0.06349280321724038,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w49_28_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.28,0.23,2,62586.86971260529,3029.3434856302642,130.91320891812487,43.12195336186397,3.0358830876595073,18035,537.90428813055,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.95546922602955,-1.9897219248604898,0.33242020544672357,1.3923514554409167,-0.4459915295155099,0.06303555524556881,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w49_28_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.28,0.23,2,62506.993049925004,3025.34965249625,130.84155074712797,43.12195336186397,3.034221331514196,18035,539.2800132220043,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.883811055032652,-1.9897219248604898,0.3307584493014124,1.320693284444019,-0.4459915295155099,0.06137379910025764,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w49_29_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.29000000000000004,0.22,1,63387.63257260162,3069.381628630081,131.62778319257802,43.38135673098339,3.0342016274140216,36069,806.1863140040191,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.670043500482706,-1.7303185557410714,0.3307387452012378,2.1069257298940727,-0.1865881603960915,0.06135409500008304,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb1h_w49_29_22,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.29000000000000004,0.22,1,63309.65943162701,3065.4829715813507,131.55850384068043,43.38135673098339,3.032604642969132,36069,808.2497050073224,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.600764148585114,-1.7303185557410714,0.32914176075634805,2.037646377996481,-0.1865881603960915,0.05975711055519328,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w48_29_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.29000000000000004,0.23,2,62766.90152594154,3038.345076297077,131.07446380863848,43.241644735509595,3.0312090257057562,18035,540.4939641700789,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.116724116543168,-1.8700305512148674,0.3277461434929725,1.5536063459545346,-0.3263001558698875,0.05836149329181772,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w48_29_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.29000000000000004,0.23,2,62687.135780891644,3034.356789044582,131.0030607100725,43.241644735509595,3.029557768011866,18035,541.8426729674757,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.045321017977187,-1.8700305512148674,0.3260948857990824,1.4822032473885542,-0.3263001558698875,0.05671023559792765,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w48_30_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.30000000000000004,0.22,1,63542.836504393366,3077.141825219668,131.7654905479899,43.50898792379038,3.0284659983079396,36069,808.8267283336118,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.807750855894596,-1.602687362934084,0.32500311609515586,2.2446330853059635,-0.05895696758910418,0.0556184658940011,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w49_27_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.27,0.24,24,61750.45102215089,2987.5225511075446,130.15938819122223,42.99477492664248,3.027330377081859,1503,164.73225363994132,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.201648499126918,-2.116900360081985,0.3238674948690754,0.6385307285382851,-0.573169964737005,0.05448284466792064,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w49_27_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.27,0.24,24,61740.94890066737,2987.0474450333686,130.1507801406713,42.99477492664248,3.027130165531371,1503,163.96680189653216,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.193040448575971,-2.116900360081985,0.3236672833185872,0.6299226779873379,-0.573169964737005,0.05428263311743242,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb1h_w48_30_22,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.30000000000000004,0.22,1,63464.36929457037,3073.218464728519,131.69590102870302,43.50898792379038,3.0268665697161095,36069,810.8415061855612,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.738161336607703,-1.602687362934084,0.3234036875033257,2.1750435660190703,-0.05895696758910418,0.05401903730217095,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w51_26_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.26,0.23,1,63370.47176690368,3068.523588345184,131.6125413078543,43.48809530321023,3.0264039018084756,36069,809.5686296037782,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.65480161575897,-1.623579983514233,0.3229410195956919,2.091683845170337,-0.07984958816925314,0.05355636939453712,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb1h_w51_26_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.51,0.26,0.23,1,63289.814844518485,3064.4907422259244,131.54086155992903,43.488095303210315,3.0247556404296834,36069,811.8719946382172,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,9.583121867833711,-1.6235799835141478,0.3212927582168996,2.020004097245078,-0.07984958816916787,0.05190810801574486,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w51_27_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.27,0.22,4,61735.89452331013,2986.7947261655067,130.14620092977162,43.03047471509514,3.0245123204303437,9018,364.0533359362393,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.188461237676307,-2.0812005716293243,0.32104943821755993,0.6253434670876743,-0.5374701762843443,0.05166478801640517,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w51_26_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.26,0.23,12,62112.476419878294,3005.6238209939147,130.48660570165617,43.15597214314164,3.023604827365548,3006,216.10383080081886,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.528866009560858,-1.9557031435828236,0.32014194515276406,0.9657482389722247,-0.4119727482378437,0.0507572949516093,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w51_27_22,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.51,0.27,0.22,4,61665.948129543096,2983.2974064771547,130.08280110097797,43.03047471509514,3.023038950005931,9018,364.94408286369054,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.125061408882658,-2.0812005716293243,0.3195760677931472,0.561943638294025,-0.5374701762843443,0.050191417591992415,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w48_28_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.28,0.24,24,61952.740781016284,2997.637039050814,130.34240671896873,43.11811449337638,3.022915270077298,1503,165.88570232534363,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.384667026873416,-1.993560793348081,0.31945238786451435,0.8215492562847828,-0.4498303980031011,0.05006773766335959,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w48_29_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.29000000000000004,0.23,6,61734.56127517804,2986.7280637589024,130.14499297416626,43.05325983186139,3.0228835977212807,6012,298.17178629203806,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.187253282070941,-2.0584154548630735,0.31942071550849693,0.624135511482308,-0.5146850595180936,0.05003606530734217,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w48_28_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.28,0.24,24,61943.257833244126,2997.162891662206,130.33383728235157,43.11811449337638,3.0227165267714313,1503,165.13651342031451,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.37609759025625,-1.993560793348081,0.3192536445586476,0.8129798196676177,-0.4498303980031011,0.04986899435749281,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w51_26_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.51,0.26,0.23,12,62059.25755085964,3002.962877542982,130.43859437046174,43.15597214314164,3.0224923201316667,3006,216.71941876795358,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.480854678366427,-1.9557031435828236,0.31902943791888294,0.9177369077777939,-0.4119727482378437,0.04964478771772818,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w51_26_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.26,0.23,4,61946.88286652116,2997.344143326058,130.33711322623077,43.13651232965272,3.0215032738433742,9018,366.17075598543465,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.379373534135453,-1.9751629570717455,0.3180403916305905,0.8162557635468204,-0.4314325617267656,0.04865574142943574,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w48_29_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.29000000000000004,0.23,6,61648.655187943325,2982.432759397166,130.06711828334798,43.05325983186139,3.021074798779635,6012,298.90168556843275,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.109378591252664,-2.0584154548630735,0.31761191656685117,0.5462608206640311,-0.5146850595180936,0.04822726636569641,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w50_28_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.28,0.22,4,61946.40575054018,2997.320287527009,130.33668206463963,43.14330654163755,3.0210174535151095,9018,366.64116861651695,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.378942372544316,-1.968368745086913,0.3175545713023258,0.8158246019556827,-0.42463834974193304,0.04816992110117102,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w50_27_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.27,0.23,12,62348.57728744659,3017.4288643723294,130.6992290405951,43.27774246558498,3.02001032388713,3006,217.8987951978678,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.741489348499783,-1.8339328211394843,0.31654744167434634,1.1783715779111503,-0.2902024257945044,0.04716279147319158,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w51_26_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.51,0.26,0.23,4,61873.47329667984,2993.673664833992,130.27074466612189,43.13651232965287,3.019964703464709,9018,367.1085970465915,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.313004974026569,-1.9751629570715963,0.3165018212519253,0.749887203437936,-0.43143256172661637,0.04711717105077051,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w50_28_22,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.28,0.22,4,61876.20418542246,2993.810209271123,130.27321469139247,43.14330654163755,3.019546370783286,9018,367.51015610184334,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.315474999297152,-1.968368745086913,0.31608348857050217,0.7523572287085187,-0.42463834974193304,0.046698838369347406,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w50_27_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.27,0.23,12,62295.47953914666,3014.773976957333,130.65146444490452,43.27774246558498,3.018906648118262,3006,218.50452120665858,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.693724752809203,-1.8339328211394843,0.3154437659054783,1.13060698222057,-0.2902024257945044,0.04605911570432353,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w51_26_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.26,0.23,2,62179.634541671614,3008.9817270835806,130.54714788996887,43.25991124071865,3.0177396149414792,18035,531.5538435562976,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.589408197873553,-1.8517640460058118,0.3142767327286955,1.0262904272849198,-0.3080336506608319,0.04489208252754073,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w52_27_21,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.27,0.21,1,62480.32095510539,3024.0160477552695,130.81760750113216,43.35073410665948,3.017656106567204,36069,784.268987751399,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.859867809036842,-1.7609411800649823,0.3141932243544203,1.2967500384482094,-0.21721078472000244,0.04480857415326556,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w49_29_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.29000000000000004,0.22,4,62140.69951366605,3007.0349756833025,130.51205449327713,43.25653959099242,3.017163548617617,9018,368.93667952935937,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.554314801181818,-1.855135695732045,0.3137006664048334,0.9911970305931845,-0.31140530038706515,0.04431601620367864,True,True,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w51_27_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.27,0.22,2,61921.82078555455,2996.0910392777273,130.31446164746944,43.19449005478817,3.016923257623316,18035,526.7491401287766,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.356721955374127,-1.917185231936294,0.31346037541053207,0.7936041847854938,-0.3734548365913142,0.0440757252093773,True,True,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb1h_w52_27_21,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.27,0.21,1,62407.61115259894,3020.380557629947,130.75229739408468,43.35073410665948,3.0161495552159217,36069,786.3437613576822,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.794557701989362,-1.7609411800649823,0.3126866730031379,1.231439931400729,-0.21721078472000244,0.04330202280198314,True,True,True
