timestamp,trend_4h_confirmed,ema200_prev_closed,ret4h_pct,tr_pct,atr20_pct,adx14,ema_dist_pct,stress_event,bull_impulse_event,stress_active_3,stress_active_6,bull_impulse_active_3
2022-01-05 04:00:00,bearish,46771.149477979976,-0.0002247372104487999,0.006334143186981395,0.015624223453226586,,-0.00794976138345771,False,False,False,True,False
2022-01-05 08:00:00,bearish,46767.449781681666,-0.0027457293025567875,0.021176769587955363,0.016204889227659187,,-0.01059539880824878,False,False,False,True,False
2022-01-05 12:00:00,bearish,46762.519236590306,0.007337709924785996,0.019755442116595398,0.016357350745932434,,-0.003230348558126983,False,False,False,True,False
2022-01-05 16:00:00,bearish,46761.01615960931,-0.04158290686453503,0.0568971746384075,0.019311614430300744,20.663294901217075,-0.04464822048526573,True,False,True,True,False
2022-01-05 20:00:00,bearish,46740.24206846892,-0.028015218065767344,0.05907186016942224,0.022302978073861238,22.611443593209195,-0.07099989049281419,True,False,True,True,False
2022-01-06 00:00:00,bearish,46707.221649877196,-0.013917238136056054,0.02253757703063569,0.022116416277689104,25.477250378660983,-0.08328137518082124,False,False,True,True,False
2022-01-06 04:00:00,bearish,46668.51675783862,0.009455039051899039,0.016012365861818215,0.021953661797103428,28.06438218829034,-0.0738462886172564,False,False,True,True,False
2022-01-06 08:00:00,bearish,46634.22524781038,-0.008261260064846287,0.02023555265757851,0.02248224956637268,29.304934928828978,-0.08082208351874243,False,False,False,True,False
2022-01-06 12:00:00,bearish,46596.72201151376,0.001927906469474605,0.013946701332012734,0.022592210216171773,30.55020865073613,-0.07830877053137197,False,False,False,True,False
2022-01-06 16:00:00,bearish,46560.414230304676,0.010739551441412809,0.01719642203477026,0.022452621032997052,32.38856587331461,-0.06768376704547319,False,False,False,True,False
2022-01-06 20:00:00,bearish,46529.05717328672,-0.007579528959757886,0.013110024811971929,0.02210130638316936,35.73512864393531,-0.07412673677099313,False,False,False,False,False
2022-01-07 00:00:00,bearish,46494.73829594058,-0.02994521124762972,0.039124220476827336,0.024094166614620684,39.954296628146274,-0.10118926287948049,True,False,True,True,False
2022-01-07 04:00:00,bearish,46447.92468105561,-0.002353674817186957,0.02472919611403829,0.024291470154306827,44.349643368410526,-0.10240101605649421,False,False,True,True,False
2022-01-07 08:00:00,bearish,46400.59816681625,0.013393102353207231,0.03214296618768433,0.024845757359942575,46.535257126775214,-0.08945160904810467,False,False,True,True,False
2022-01-07 12:00:00,bearish,46359.29858306684,-0.022546277525746006,0.056538412457342944,0.027603619694310126,49.12322513554385,-0.10918820469202994,True,False,True,True,False
2022-01-07 16:00:00,bearish,46308.93153248906,0.011306035899103506,0.03461830576913494,0.02845192978121038,53.744160267131335,-0.09813682549122715,False,False,True,True,False
2022-01-07 20:00:00,bearish,46263.711517240416,-0.005039229658234556,0.018201919147824066,0.028142211096634586,57.992759216308514,-0.10180444592054105,False,False,True,True,False
2022-01-08 00:00:00,bearish,46216.84732303902,0.005827858109932471,0.016592484980032792,0.026965336181450725,59.026852545698084,-0.09565380546490143,False,False,False,True,False
2022-01-08 04:00:00,bearish,46172.85909096898,0.0025404326678872824,0.006618266673762547,0.02641605299577278,58.006357999701606,-0.09249262824628257,False,False,False,True,False
2022-01-08 08:00:00,bearish,46130.36507016332,0.00037730706805194636,0.010596874566117319,0.02589846800970084,56.74823179475168,-0.09131393310580649,False,False,False,True,False
2022-01-08 12:00:00,bearish,46088.451188868166,-0.007569536919921238,0.017793682417035165,0.026632447707635832,55.84856032756176,-0.09737214146072448,False,False,False,False,False
2022-01-08 16:00:00,bearish,46043.79714718789,-0.018346076702518643,0.030109573282014464,0.027435916146699445,55.29656991732891,-0.11307249770354488,False,False,False,False,False
2022-01-08 20:00:00,bearish,45991.99329497707,0.02082742067280785,0.03868686590041987,0.027706069245263327,53.83687399581495,-0.09358027314391504,False,False,False,False,False
2022-01-09 00:00:00,bearish,45949.167988559384,0.003539383588342382,0.018835632810333784,0.025512314870588682,52.8406372612933,-0.0895243193431402,False,False,False,False,False
2022-01-09 04:00:00,bearish,45908.2369637976,-0.0012183403608410082,0.010217871978284769,0.022985018653988318,50.752646413159894,-0.08982281256083535,False,False,False,False,False
2022-01-09 08:00:00,bearish,45867.206048734944,0.0016661628929106609,0.014335461751196115,0.022510748609758862,47.43444664526525,-0.08749074544612745,False,False,False,False,False
2022-01-09 12:00:00,bearish,45827.27613780226,-0.0058096847990348754,0.01797597707726474,0.022709474805875072,43.527704652691305,-0.09200167439854434,False,False,False,False,False
2022-01-09 16:00:00,bearish,45785.32403692861,0.02566287016273794,0.027765444088947832,0.02251334674353516,41.311059534006965,-0.06784650108456436,False,False,False,False,False
2022-01-09 20:00:00,bearish,45754.41484253131,-0.019394338426788726,0.02434457107821465,0.02346023604568755,37.28595333741043,-0.08530750214956462,False,False,False,False,False
2022-01-10 00:00:00,bearish,45715.577082904136,0.0022658837663513953,0.010799586611850221,0.023057367737844194,32.480820001264696,-0.08245607566252933,False,False,False,False,False
2022-01-10 04:00:00,bearish,45678.06935073594,0.0021203426782734347,0.009949092410870067,0.022834238809144466,27.812949162069064,-0.07975554576886346,False,False,False,False,False
2022-01-10 08:00:00,bearish,45641.81980495747,-0.011198527702754202,0.016276483690555222,0.021939834848497226,24.578623547943902,-0.08933823897430526,False,False,False,False,False
2022-01-10 12:00:00,bearish,45601.24707057979,-0.014211729019114161,0.04886077753556196,0.023441043443625582,24.396416351969116,-0.10148159026039882,False,False,False,False,False
2022-01-10 16:00:00,bearish,45555.20043306158,0.007489952056887406,0.03968416041976287,0.02360608956539959,24.082298480534494,-0.09383671660808224,False,False,False,False,False
2022-01-10 20:00:00,bearish,45512.66560288187,0.012623408901792699,0.020235134821555673,0.021530744673343438,23.21400521983133,-0.0815402823307031,False,False,False,False,False
2022-01-11 00:00:00,bearish,45475.73907947011,0.010766107955326953,0.019714997707778525,0.020576207901288435,20.493279793707853,-0.07089822276084012,False,False,False,False,False
2022-01-11 04:00:00,bearish,45443.65799410225,-0.0014153313520270938,0.009480517418199132,0.020183061680957348,19.624682653493345,-0.07155823579440457,False,False,False,False,False
2022-01-11 08:00:00,bearish,45411.30109863855,-0.009263413569322476,0.027202491809396594,0.020902371836046773,18.819277609625477,-0.07950336174681394,False,False,False,False,False
2022-01-11 12:00:00,bearish,45375.37720710981,-0.0020222028446721385,0.0226529505647896,0.02174498674622605,18.197339745703687,-0.08063750501530798,False,False,False,False,False
2022-01-11 16:00:00,bearish,45338.96967271071,0.029296138067456567,0.03390519707814997,0.02230408339359385,17.023931185429255,-0.05294385139403612,False,False,False,False,False
2022-01-11 20:00:00,bearish,45315.08489984792,-0.005539777193221518,0.011567497285757395,0.02213994016020351,16.005522655748756,-0.05769392037168386,False,False,False,False,False
2022-01-12 00:00:00,bearish,45289.07092074496,-0.0025236132070964867,0.012560068668689566,0.021380525214049637,15.969201960411002,-0.05953204307200688,False,False,False,False,False
2022-01-12 04:00:00,bearish,45262.243548399245,-0.001005566183299944,0.009729709149851388,0.01999337721729846,17.40347197357954,-0.05992088186037714,False,False,False,False,False
2022-01-12 08:00:00,bearish,45235.25694592761,0.008387526324856287,0.022286816737043764,0.020023152410167274,17.8458892137281,-0.05147040390885227,False,False,False,False,False
2022-01-12 12:00:00,bearish,45212.09001114227,0.014986139784249453,0.028554541573947618,0.02066505640988665,17.628542994559666,-0.036762291031727456,False,False,False,False,False
2022-01-12 16:00:00,bearish,45195.55170257369,0.003609874537284563,0.013041329574989933,0.020556407182340655,17.330041317667195,-0.032931375909920346,False,False,False,False,False
2022-01-12 20:00:00,bearish,45180.742232896344,0.003970055276933948,0.015861180035332146,0.02041586829021947,18.92809044245092,-0.028773813103711854,False,False,False,False,False
2022-01-13 00:00:00,bearish,45167.80668829042,-0.008649128820128693,0.014157543736159921,0.019939833829833147,20.130910661877774,-0.03689833114527741,False,False,False,False,False
2022-01-13 04:00:00,bearish,45151.223437660665,0.0041725295331001,0.006790560107319314,0.019030314060257254,21.712267283085048,-0.03252455472636806,False,False,False,False,False
2022-01-13 08:00:00,bearish,45136.61126415161,-0.0020740476206827507,0.012186611794338836,0.01915960690125044,24.549432957481688,-0.0342185915356541,False,False,False,False,False
2022-01-13 12:00:00,bearish,45121.24299286652,-0.009682947139504572,0.03587722955756312,0.020656428075052104,25.00237290092152,-0.04324444238326952,False,False,False,False,False
2022-01-13 16:00:00,bearish,45101.827639703675,-0.011118369237896775,0.023155529090874215,0.021254089363275063,25.12975549240225,-0.05347472078006288,False,False,False,False,False
2022-01-13 20:00:00,bearish,45077.829553736476,-0.003647222465578581,0.013186763065684356,0.019637835987503727,25.16084997564184,-0.05642484518258373,False,False,False,False,False
2022-01-14 00:00:00,bearish,45052.52100096298,0.001820882524982137,0.009727594042678867,0.018166307102474265,25.421542830272816,-0.05417568088833058,False,False,False,False,False
2022-01-14 04:00:00,bearish,45028.23492135142,0.0005597045135652401,0.00921459568313995,0.017624910814009492,26.271441561261916,-0.05313588075416409,False,False,False,False,False
2022-01-14 08:00:00,bearish,45004.42780770613,-0.01530410487756484,0.020963901682390384,0.01795497809595855,24.741498401771253,-0.06713356784837932,True,False,True,True,False
2022-01-14 12:00:00,bearish,44974.36504345035,0.026187905996505112,0.03908773315983703,0.01898693601611973,24.012354057180147,-0.04206385218830022,False,False,True,True,False
2022-01-14 16:00:00,bearish,44955.54121217224,-0.0006378449567888689,0.014621732296924728,0.018409635190635987,23.576508243493606,-0.042274014747211486,False,False,True,True,False
2022-01-14 20:00:00,bearish,44936.63124986207,-0.0002947386708516131,0.01099055814731515,0.017866835957102752,24.539259842733156,-0.04215338794155565,False,False,False,True,False
