policy_name,family,segment,tc_bps,turnover_mean,turnover_total,final_equity,total_return_pct,cagr_pct,mdd_pct,calmar,joint_p_q1,joint_ind_q1,joint_lift_q1,p_r2_tail_given_r1_tail_q1,joint_p_q5,joint_ind_q5,joint_lift_q5,p_r2_tail_given_r1_tail_q5,rise_crash_both_loss_ratio,rise_crash_event_joint_loss_freq,rise_crash_event_count,rise_crash_bars,joint_tail_port_mean_q1,joint_tail_port_p10_q1,joint_tail_port_mean_q5,joint_tail_port_p10_q5
C_dyn_ddm0.10_ddd0.20_wm0.35_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.0002483775682584103,375.94999999999976,11.733369745886012,1073.3369745886012,135.25293236850234,53.80014278298242,2.5139883534153804,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009345054593078429,-0.013941736938743364,-0.005016124036048905,-0.007461720138414246
C_dyn_ddm0.08_ddd0.16_wm0.35_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.00018670435108346004,282.6,11.309676075753371,1030.967607575337,132.2661413857257,54.368326094179196,2.432779356800658,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009345999944977734,-0.013932919213441853,-0.0050185836075499635,-0.0074742263803144445
C_dyn_ddm0.10_ddd0.16_wm0.35_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.00019793568147418478,299.59999999999997,11.214777921636086,1021.4777921636087,131.58719293910642,54.30354258639285,2.423178795927744,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009348319067521663,-0.013932919213441853,-0.005017504749378172,-0.0074703994851790245
C_dyn_ddm0.12_ddd0.16_wm0.35_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.00020777961222840827,314.5,11.269348032562453,1026.9348032562452,131.97807057807776,54.337163293262215,2.4288730323624197,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009350258767026203,-0.013913861937698595,-0.005020223069751303,-0.007459862522595162
C_dyn_ddm0.12_ddd0.20_wm0.45_wd0.15_vr1.35_hl60,C_dynamic,train,0.0,0.0002221160751389217,336.2000000000001,10.443654542102749,944.365454210275,125.92594435428003,55.47493937439316,2.2699609188289904,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.00935041799089026,-0.013990015138690522,-0.005012646891239761,-0.007457399093731382
C_dyn_ddm0.12_ddd0.16_wm0.45_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.00021058744482608946,318.75,11.469007039747181,1046.900703974718,133.397761704692,54.48919386792532,2.4481507659671147,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009350654222839807,-0.013947327524134412,-0.005018464796313489,-0.00744904838677555
C_dyn_ddm0.10_ddd0.16_wm0.45_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.00019862938129243534,300.64999999999986,11.455840059553648,1045.5840059553648,133.30463587124882,54.48129832646937,2.4467962395544394,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009357300298188143,-0.013947327524134412,-0.005021156496001584,-0.007456891387419735
C_dyn_ddm0.12_ddd0.16_wm0.45_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.00026499333057174743,401.1000000000001,11.776135956053707,1077.6135956053708,135.550473938012,53.6959423991227,2.52440813740568,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009357617092930988,-0.013965505696803809,-0.005025576148122909,-0.007455792255578562
C_dyn_ddm0.08_ddd0.20_wm0.35_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.00023096900615278692,349.5999999999998,11.697420572648927,1069.7420572648928,135.00227167126454,53.62483780405378,2.5175324942625563,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009357834328854103,-0.01394732752413441,-0.005026836833111195,-0.007480124639868512
C_dyn_ddm0.10_ddd0.20_wm0.45_wd0.15_vr1.35_hl60,C_dynamic,train,0.0,0.0002092991451636241,316.8000000000002,10.63776276611228,963.776276611228,127.37602746779059,55.46467986563006,2.2965250638131245,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009357956603008213,-0.013990015138690522,-0.0050156413985405,-0.007485035878093746
C_dyn_ddm0.08_ddd0.16_wm0.45_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.0001899746502266416,287.54999999999995,11.731168090178022,1073.116809017802,135.23759543090748,54.48153124287896,2.4822649500803777,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.00935911669202766,-0.013938071529406326,-0.0050252685142564936,-0.007472529907004949
C_dyn_ddm0.10_ddd0.20_wm0.35_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.000248080268336303,375.49999999999994,11.84137250208931,1084.137250208931,136.0029953767779,53.613029675613035,2.5367526550852917,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009360360323507544,-0.013957553037209422,-0.005025289999645703,-0.007475529384484417
C_dyn_ddm0.08_ddd0.20_wm0.45_wd0.15_vr1.35_hl60,C_dynamic,train,0.0,0.00020064441409783023,303.7000000000001,10.794447466001433,979.4447466001433,128.5339938077307,55.46784846945813,2.317270226886562,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009360540181598811,-0.013990015138690522,-0.005020076588682179,-0.007496490178011251
C_dyn_ddm0.12_ddd0.20_wm0.35_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.0002575938658437403,389.89999999999975,11.817715970614382,1081.7715970614381,135.83908734931,53.63850844178879,2.532491884943621,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.00936160475222788,-0.013976169479305394,-0.0050275257275568756,-0.007474095869584623
C_dyn_ddm0.08_ddd0.20_wm0.35_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.0001838304518364216,278.25,11.575606012091239,1057.560601209124,134.1491455857767,54.500304462937635,2.461438461816363,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009362213664614243,-0.013957991306635997,-0.00502662696234199,-0.007480472949822529
C_dyn_ddm0.12_ddd0.20_wm0.35_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.00020497177963072714,310.2500000000001,11.60967694642786,1060.967694642786,134.3883485914931,54.484502303857916,2.466542648072925,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009364114966573208,-0.013957991306635997,-0.005025736716927225,-0.007469314721143813
C_dyn_ddm0.10_ddd0.20_wm0.35_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.00019466538233100318,294.65000000000003,11.60580604887789,1060.580604887789,134.36119513135392,54.4822024562671,2.4661483764208274,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.0093644707773284,-0.013957991306635997,-0.005024682137952536,-0.007479902487677909
C_dyn_ddm0.10_ddd0.16_wm0.45_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.00025111933420673445,380.1,11.625110290347651,1062.5110290347652,134.49655126740896,53.69859954375678,2.504656590863478,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009366262769949582,-0.013965505696803809,-0.005029188086375653,-0.0074703994851790245
C_dyn_ddm0.08_ddd0.16_wm0.45_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.00023869880412758006,361.3000000000001,11.824937322335792,1082.4937322335793,135.8891443159822,53.70067405327145,2.5304923394663392,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.00936880985834305,-0.013965505696803809,-0.005034090016779944,-0.007481763991790902
C_dyn_ddm0.08_ddd0.20_wm0.35_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.00018128688583616927,274.40000000000003,11.518030623049057,1051.8030623049058,133.74387761880772,54.42473577711275,2.457409773499554,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009374840928137288,-0.013970905903777689,-0.005033952425677389,-0.0074883020371446255
C_dyn_ddm0.12_ddd0.20_wm0.45_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.0002571644326229186,389.24999999999994,12.02066872292336,1102.066872292336,137.2383845958026,53.87078251436106,2.5475476351066018,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009376035624511865,-0.013993227698510701,-0.005033258546783701,-0.0074808079930247014
C_dyn_ddm0.12_ddd0.16_wm0.45_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.00020731714568290784,313.8,11.352124900689185,1035.2124900689184,132.56863811084548,54.49284332747638,2.4327715350467267,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009376640333598378,-0.013984692417279603,-0.005034169963438169,-0.007471344139375038
C_dyn_ddm0.10_ddd0.20_wm0.35_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.0001927824828243229,291.8000000000001,11.459370571013093,1045.9370571013092,133.32961289862538,54.360032354425854,2.452714009243411,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009377856811808064,-0.013970905903777689,-0.005032978359208368,-0.007487376185163453
C_dyn_ddm0.12_ddd0.20_wm0.35_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.00020295674682533233,307.2,11.487948979475792,1048.7948979475793,133.53160967573544,54.397400477895005,2.45474247854909,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009379838579869848,-0.013976169479305404,-0.00503571598498683,-0.007484222565553145
C_dyn_ddm0.10_ddd0.16_wm0.45_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.00019463234900632455,294.59999999999997,11.437035297537891,1043.703529753789,133.17151461961254,54.482492119061845,2.444299249905635,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009383564794673418,-0.013984692417279603,-0.00503716197406029,-0.0074897015575286045
C_dyn_ddm0.10_ddd0.20_wm0.45_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.00024342256955662,368.4499999999998,11.99158369215525,1099.158369215525,137.03880349450733,53.87173706157353,2.543797749418711,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.0093839041533295,-0.013993227698510701,-0.0050363580824979975,-0.007489318355505956
C_dyn_ddm0.08_ddd0.16_wm0.45_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.00018591155129117358,281.40000000000003,11.605229509000816,1060.5229509000817,134.35715033043988,54.48573060369177,2.465914448458112,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009386033724724508,-0.013984692417279603,-0.005041593777215636,-0.007497116512054843
C_dyn_ddm0.08_ddd0.20_wm0.45_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.0002308038395293939,349.3499999999998,12.132540084934993,1113.2540084934992,138.00312061721013,53.87059699131531,2.5617522048151455,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009386542100604758,-0.013993227698510701,-0.0050411964917297936,-0.007496047963879441
C_dyn_ddm0.12_ddd0.20_wm0.45_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.0002027255135525821,306.84999999999997,11.843539396338382,1084.3539396338383,136.01799835999185,54.66271796196448,2.488313853230572,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009397192693032713,-0.014004752671309345,-0.005042639502334047,-0.0074966342309935735
C_dyn_ddm0.10_ddd0.20_wm0.45_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.0001905031834214993,288.35,11.873411496948544,1087.3411496948543,136.22464229993403,54.65485252471378,2.492452838260539,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009403885147855544,-0.014004752671309345,-0.005045258576385966,-0.007508449352625389
C_dyn_ddm0.08_ddd0.20_wm0.45_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.00018204665230377702,275.5499999999999,12.102884235081826,1110.2884235081826,137.80084741001883,54.65508455305756,2.5212813873930755,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009405667995374591,-0.013998669884180007,-0.005049351321071249,-0.0075130474037183375
C_dyn_ddm0.12_ddd0.20_wm0.45_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.0002545547999733092,385.3000000000002,12.034258606701368,1103.4258606701367,137.33153018643077,53.827233553986055,2.551339184999988,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009416777666018433,-0.014063009642618163,-0.005056023136273566,-0.0075042043791981984
C_dyn_ddm0.10_ddd0.20_wm0.45_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.00024021833706279567,363.59999999999997,11.914905590123583,1091.4905590123583,136.5111206249205,53.82988316451372,2.535972820296083,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009425312511668846,-0.014063009642618163,-0.005059514936196703,-0.007516381459788885
C_dyn_ddm0.08_ddd0.20_wm0.45_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.0002277978069836412,344.79999999999995,12.144713420935094,1114.4713420935095,138.08605770123214,53.83195179193866,2.5651319170989177,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009427317171239782,-0.014063009642618163,-0.005064326146775753,-0.0075294489064053755
C_dyn_ddm0.12_ddd0.20_wm0.45_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.00019833208137032797,300.19999999999993,11.82676975042563,1082.676975042563,135.9018431677633,54.661958586720786,2.4862234482900214,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.00943320815354818,-0.014063009642618163,-0.005063699753066577,-0.007520061130823921
C_dyn_ddm0.10_ddd0.20_wm0.45_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.0001855151513950303,280.79999999999995,11.951311380688999,1095.1311380688999,136.76193320767243,54.65151175011632,2.502436416269516,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.00944092368864255,-0.014063009642618163,-0.005066711548733555,-0.007538014378675959
C_dyn_ddm0.08_ddd0.20_wm0.45_wd0.25_vr1.35_hl60,C_dynamic,train,0.0,0.0001767282870305221,267.49999999999994,12.132061704010024,1113.2061704010023,137.9998602934998,54.654738209318666,2.5249386387138664,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009443550713403656,-0.014063009642618163,-0.005071156310042688,-0.007541776425357383
