start_timestamp,end_timestamp,final_equity,total_contributed,net_profit,money_multiple,twr_final_index,twr_cagr_pct,twr_mdd_pct,twr_calmar_ratio,xirr_pct,variant,w1,w2,w3,threshold_pct,rebalance_count,fee_paid,turnover_notional
2022-01-01 08:00:00,2026-03-15 05:15:00,167981.9099123803,52000.0,115981.9099123803,3.230421344468852,8.177146762283668,64.93372042410195,75.18419529870712,0.8636618396475483,59.52011879198882,eth_w10_70_20_thr02,0.1,0.7,0.2,2.0,271,290.79941808569976,726998.5452142492
2022-01-01 08:00:00,2026-03-15 05:15:00,164222.3854261696,52000.0,112222.38542616961,3.158122796657108,7.96857552936237,63.922088459188096,74.02568230968589,0.863512317141104,58.25157427555694,eth_w25_60_15_thr02,0.25,0.6,0.15,2.0,376,392.9204988445415,982301.2471113537
2022-01-01 08:00:00,2026-03-15 05:15:00,165877.35418560286,52000.0,113877.35418560286,3.1899491189539013,8.095606102048222,64.54059105549726,74.87541342513897,0.8619730843960608,58.812852855954326,eth_w15_70_15_thr04,0.15,0.7,0.15,4.0,77,152.17515954946526,380437.8988736633
2022-01-01 08:00:00,2026-03-15 05:15:00,161681.87016998322,52000.0,109681.87016998322,3.1092667340381386,8.203950909043655,65.06229803714857,75.50662581723246,0.8616766718544024,57.38101421119155,eth_w15_80_05_thr02,0.15,0.8,0.05,2.0,159,158.9114129795491,397278.5324488726
2022-01-01 08:00:00,2026-03-15 05:15:00,166551.3710494519,52000.0,114551.3710494519,3.202910981720229,8.20997879386539,65.09116928556588,75.59350603918094,0.8610682675814563,59.04014975535878,eth_w05_80_15_thr02,0.05,0.8,0.15,2.0,170,170.62638316445555,426565.95791113883
2022-01-01 08:00:00,2026-03-15 05:15:00,159026.1604779067,52000.0,107026.1604779067,3.058195393805898,8.137300253204643,64.74198472294516,75.28613410253575,0.8599456658880902,56.45908594120019,eth_w20_80_00_thr02,0.2,0.8,0.0,2.0,171,167.78849706244654,419471.2426561162
2022-01-01 08:00:00,2026-03-15 05:15:00,164994.58653939064,52000.0,112994.58653939064,3.1729728180652046,8.215379184552702,65.11702136601127,75.72228228595618,0.8599453080416224,58.51402969045567,eth_w05_85_10_thr02,0.05,0.85,0.1,2.0,119,122.32197622953922,305804.9405738481
2022-01-01 08:00:00,2026-03-15 05:15:00,165176.76716157125,52000.0,113176.76716157125,3.1764762915686777,8.02367333359588,64.1912714371197,74.73100713104583,0.8589643563153913,58.57580460205472,eth_w20_65_15_thr04,0.2,0.65,0.15,4.0,101,192.9355691911175,482338.9229777938
2022-01-01 08:00:00,2026-03-15 05:15:00,162909.65032510267,52000.0,110909.65032510267,3.132877890867359,8.177302140297943,64.93446668621328,75.60186492139178,0.8589003294261314,57.803107143879394,eth_w10_80_10_thr02,0.1,0.8,0.1,2.0,156,150.49327838940053,376233.19597350137
2022-01-01 08:00:00,2026-03-15 05:15:00,166813.74766556587,52000.0,114813.74766556587,3.2079566858762667,7.980462313443757,63.98028160342937,74.54397414546811,0.8582891150742201,59.12842970160648,eth_w15_65_20_thr02,0.15,0.65,0.2,2.0,315,328.819562781029,822048.9069525724
