variant,rebalance_mode,w1,w2,w3,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,rebalance_count,fee_paid,deferred_due_bars,flat_rebalance_hits
no_rebalance_w25_75_0,no_rebalance,0.25,0.75,0.0,99442.84651212225,4872.1423256061125,112.05202539151,71.45522816959638,1.5681431332856233,0,0.0,0,0
monthly_due_allflat_w25_75_0,monthly_due_allflat,0.25,0.75,0.0,99424.28964567262,4871.214482283631,112.04441077862724,71.45522816959638,1.5680365684746524,1,18.556866449641788,179339,1
weekly_due_allflat_w45_40_15,weekly_due_allflat,0.45,0.4,0.15,72496.46729077263,3524.8233645386313,99.5409404727781,63.8129762184547,1.5598855651554908,2,22.295408331855086,181803,2
weekly_due_allflat_w40_55_5,weekly_due_allflat,0.4,0.55,0.05,70196.69193981453,3409.8345969907264,98.30704825225408,63.02882748077165,1.5597156441192697,2,18.919921642311504,181803,2
no_rebalance_w60_10_30,no_rebalance,0.6,0.1,0.3,89178.42620526819,4358.921310263409,107.65313648077162,69.04169739037178,1.559248114542798,0,0.0,0,0
monthly_due_allflat_w60_10_30,monthly_due_allflat,0.6,0.1,0.3,89138.81664753634,4356.9408323768175,107.63538648838443,69.04169739037178,1.5589910236389226,1,39.609557731851005,179339,1
weekly_due_allflat_w50_15_35,weekly_due_allflat,0.5,0.15,0.35,82492.4724082101,4024.6236204105053,104.56252545184195,67.23561947591143,1.5551656438489967,2,29.02682149731124,181803,2
weekly_due_allflat_w25_75_0,weekly_due_allflat,0.25,0.75,0.0,87318.47486348914,4265.923743174457,106.81268956009973,68.80556984787293,1.5523843461548157,2,15.010661916721396,181803,2
no_rebalance_w55_30_15,no_rebalance,0.55,0.3,0.15,78846.5809839936,3842.3290491996804,102.79099555077829,66.36527505333831,1.5488671668755134,0,0.0,0,0
monthly_due_allflat_w55_30_15,monthly_due_allflat,0.55,0.3,0.15,78814.81823463677,3840.740911731839,102.77527397305062,66.36527505333831,1.5486302722387468,1,31.76274935683351,179339,1
no_rebalance_w30_70_0,no_rebalance,0.3,0.7,0.0,93257.22436223696,4562.861218111848,109.44776644371674,70.83993536265936,1.5450009360314587,0,0.0,0,0
monthly_due_allflat_w30_70_0,monthly_due_allflat,0.3,0.7,0.0,93236.44067181335,4561.822033590668,109.43878395704579,70.83993536265936,1.5448741362733143,1,20.783690423598014,179339,1
weekly_due_allflat_w50_20_30,weekly_due_allflat,0.5,0.2,0.3,78383.1422218614,3819.1571110930704,102.56109875386281,66.74802248506533,1.5365413825826906,2,27.356644579172464,181803,2
weekly_due_allflat_w45_45_10,weekly_due_allflat,0.45,0.45,0.1,67963.40701816425,3298.170350908212,97.07717926474189,63.33960642239542,1.5326457606534423,2,20.639710558633507,181803,2
no_rebalance_w60_15_25,no_rebalance,0.6,0.15,0.25,83672.60374822168,4083.6301874110836,105.12239802024395,68.62372942919824,1.5318665845566264,0,0.0,0,0
monthly_due_allflat_w60_15_25,monthly_due_allflat,0.6,0.15,0.25,83635.63698526922,4081.7818492634606,105.104957465421,68.62372942919824,1.531612436975782,1,36.966762952468684,179339,1
weekly_due_allflat_w30_70_0,weekly_due_allflat,0.3,0.7,0.0,79679.0125583751,3883.9506279187553,103.20121125322608,67.54007596441932,1.5279996325084584,2,16.269622464379204,181803,2
no_rebalance_w50_45_5,no_rebalance,0.5,0.45,0.05,74020.55821976892,3601.027910988446,100.34134884401755,65.7061665011002,1.5271222502736848,0,0.0,0,0
monthly_due_allflat_w50_45_5,monthly_due_allflat,0.5,0.45,0.05,73993.61340218657,3599.6806701093283,100.32731428041957,65.7061665011002,1.5269086544371702,1,26.94481758234224,179339,1
no_rebalance_w35_65_0,no_rebalance,0.35,0.65,0.0,87071.60221236003,4253.5801106180015,106.70005232807678,70.14513863990254,1.5211325317329936,0,0.0,0,0
monthly_due_allflat_w35_65_0,monthly_due_allflat,0.35,0.65,0.0,87049.08654773446,4252.454327386723,106.68976658301115,70.14513863990254,1.5209858965524938,1,22.515664625567148,179339,1
no_rebalance_w55_35_10,no_rebalance,0.55,0.35,0.1,73340.75852694202,3567.0379263471013,99.98599805992583,65.90094716045228,1.5172164038323306,0,0.0,0,0
monthly_due_allflat_w55_35_10,monthly_due_allflat,0.55,0.35,0.1,73311.4183394663,3565.570916973315,99.970601318161,65.90094716045228,1.5169827692272413,1,29.34018747573082,179339,1
no_rebalance_w65_0_35,no_rebalance,0.65,0.0,0.35,88498.6265124358,4324.93132562179,107.34761473394525,70.77128585218225,1.516824421675181,0,0.0,0,0
monthly_due_allflat_w65_0_35,monthly_due_allflat,0.65,0.0,0.35,88456.06965406657,4322.803482703328,107.32842548396384,70.77128585218225,1.5165532771036172,1,42.556858369233936,179339,1
weekly_due_allflat_w50_25_25,weekly_due_allflat,0.5,0.25,0.25,74208.4882399545,3610.424411997725,100.4391201015717,66.25030225819731,1.5160552733801924,2,25.660327686820384,181803,2
weekly_due_allflat_w55_0_45,weekly_due_allflat,0.55,0.0,0.45,83030.82447845393,4051.541223922696,104.8187249441356,69.59810426706488,1.5060571842865231,2,32.389485284054786,181803,2
weekly_due_allflat_w35_65_0,weekly_due_allflat,0.35,0.65,0.0,72363.04752400276,3518.1523762001375,99.470227368531,66.14602885412188,1.5037974174973094,2,17.037959197925392,181803,2
no_rebalance_w60_20_20,no_rebalance,0.6,0.2,0.2,78166.78129116335,3808.339064558167,102.45339312694179,68.19510725986638,1.5023569467605606,0,0.0,0,0
monthly_due_allflat_w60_20_20,monthly_due_allflat,0.6,0.2,0.2,78132.45732299027,3806.622866149514,102.43628435165752,68.19510725986638,1.5021060669544908,1,34.323968173080694,179339,1
no_rebalance_w40_60_0,no_rebalance,0.4,0.6,0.0,80885.98006247147,3944.2990031235736,103.78989099169229,69.354364263688,1.4965156424342536,0,0.0,0,0
monthly_due_allflat_w40_60_0,monthly_due_allflat,0.4,0.6,0.0,80862.22727341593,3943.111363670797,103.77837458263164,69.354364263688,1.4963495907490727,1,23.752789055541164,179339,1
weekly_due_allflat_w50_30_20,weekly_due_allflat,0.5,0.3,0.2,69968.51046248912,3398.425523124456,98.18285035064586,65.74207172593708,1.4934553745118744,2,23.937870820255434,181803,2
weekly_due_allflat_w55_5_40,weekly_due_allflat,0.55,0.05,0.4,79214.51945466628,3860.7259727333144,102.9727419300706,69.06764619146317,1.4908969337773397,2,30.681206115270104,181803,2
no_rebalance_w65_5_30,no_rebalance,0.65,0.05,0.3,82992.80405538571,4049.640202769286,104.800675278927,70.38000866297477,1.4890688033413118,0,0.0,0,0
monthly_due_allflat_w65_5_30,monthly_due_allflat,0.65,0.05,0.3,82953.11022469414,4047.6555112347073,104.78182406026484,70.38000866297477,1.4888009542884304,1,39.69383069156788,179339,1
weekly_due_allflat_w45_50_5,weekly_due_allflat,0.45,0.5,0.05,63365.0177218989,3068.2508860949447,94.43836638576445,64.00406606336708,1.475505732593082,2,18.960485867204774,181803,2
weekly_due_allflat_w55_10_35,weekly_due_allflat,0.55,0.1,0.35,75332.89586321003,3666.644793160501,101.01995557171976,68.59771509668522,1.472643154795126,2,28.94417412547002,181803,2
no_rebalance_w45_55_0,no_rebalance,0.45,0.55,0.0,74700.35791259624,3635.0178956298123,100.69407376250447,68.44624953107025,1.4711408507020645,0,0.0,0,0
monthly_due_allflat_w45_55_0,monthly_due_allflat,0.45,0.55,0.0,74675.86284888271,3633.793142444136,100.68140921920148,68.44624953107025,1.4709558216699443,1,24.495063713527053,179339,1
no_rebalance_w60_25_15,no_rebalance,0.6,0.25,0.15,72660.958834119,3533.04794170595,99.62797724856789,67.75541825181774,1.4704060548824827,0,0.0,0,0
monthly_due_allflat_w60_25_15,monthly_due_allflat,0.6,0.25,0.15,72629.27766072529,3531.4638830362646,99.61122629258684,67.75541825181774,1.470158828071502,1,31.6811733936994,179339,1
weekly_due_allflat_w40_60_0,weekly_due_allflat,0.4,0.6,0.0,65370.50229244526,3168.5251146222627,95.60762929776465,65.03817406160994,1.4700232698291407,2,17.354416925004646,181803,2
weekly_due_allflat_w50_35_15,weekly_due_allflat,0.5,0.35,0.15,65663.20888946524,3183.160444473262,95.77585573346062,65.22292383098672,1.468438550556952,2,22.18927397947728,181803,2
no_rebalance_w65_10_25,no_rebalance,0.65,0.1,0.25,77486.98159834041,3774.3490799170204,102.1134112036262,69.978883145819,1.4592032140731177,0,0.0,0,0
monthly_due_allflat_w65_10_25,monthly_due_allflat,0.65,0.1,0.25,77450.15079532651,3772.5075397663254,102.09492266742903,69.978883145819,1.4589390124259058,1,36.83080301390432,179339,1
no_rebalance_w55_40_5,no_rebalance,0.55,0.4,0.05,67834.9360698919,3291.7468034945955,97.00544288591608,66.62280310670758,1.456039649525788,0,0.0,0,0
monthly_due_allflat_w55_40_5,monthly_due_allflat,0.55,0.4,0.05,67808.01844429728,3290.4009222148643,96.99039856000316,66.62280310670758,1.4558138360623583,1,26.91762559462876,179339,1
weekly_due_allflat_w55_15_30,weekly_due_allflat,0.55,0.15,0.3,71385.95370408605,3469.2976852043025,98.94912879626443,68.12106851391944,1.452548102295926,2,27.178389314655256,181803,2
weekly_due_allflat_w50_40_10,weekly_due_allflat,0.5,0.4,0.1,61292.58352088397,2964.6291760441986,93.19823733194337,64.76088412632619,1.43911310954535,2,20.414537164486305,181803,2
no_rebalance_w60_30_10,no_rebalance,0.6,0.3,0.1,67155.13637705756,3257.756818852878,96.62401552403274,67.30422818793204,1.4356306895642832,0,0.0,0,0
monthly_due_allflat_w60_30_10,monthly_due_allflat,0.6,0.3,0.1,67126.09799844325,3256.304899922162,96.60765311994672,67.30422818793204,1.4353875784771115,1,29.03837861430991,179339,1
weekly_due_allflat_w55_20_25,weekly_due_allflat,0.55,0.2,0.25,67373.6929772944,3268.6846488647197,96.74698373445597,67.6345742275638,1.4304367971466831,2,25.3838516828251,181803,2
no_rebalance_w50_50_0,no_rebalance,0.5,0.5,0.0,68514.73576273167,3325.736788136583,97.38379570210563,68.23905141119015,1.4270977349215643,0,0.0,0,0
no_rebalance_w65_15_20,no_rebalance,0.65,0.15,0.2,71981.15914127968,3499.0579570639843,99.26724108383247,69.56753274265668,1.426919098181052,0,0.0,0,0
monthly_due_allflat_w50_50_0,monthly_due_allflat,0.5,0.5,0.0,68489.99327413214,3324.4996637066065,97.37007817558974,68.23905141119015,1.4268967132743957,1,24.742488599527338,179339,1
monthly_due_allflat_w65_15_20,monthly_due_allflat,0.65,0.15,0.2,71947.19136594345,3497.3595682971727,99.24914400289819,69.56753274265668,1.4266589613008032,1,33.96777533623275,179339,1
no_rebalance_w70_0_30,no_rebalance,0.7,0.0,0.3,76807.18190550282,3740.3590952751406,101.77101191156042,71.71831993557777,1.4190378693056114,0,0.0,0,0
monthly_due_allflat_w70_0_30,monthly_due_allflat,0.7,0.0,0.3,76767.89865162352,3738.3949325811755,101.75115115965059,71.71831993557777,1.4187609421281806,1,39.283253879294264,179339,1
weekly_due_allflat_w60_0_40,weekly_due_allflat,0.6,0.0,0.4,72215.87781033381,3510.79389051669,99.39210449602865,70.41672212988777,1.4114843958895742,2,30.29076893786157,181803,2
weekly_due_allflat_w55_25_20,weekly_due_allflat,0.55,0.25,0.2,63296.11368283384,3064.805684141692,94.39766497684899,67.1378557034328,1.4060274041791057,2,23.560561229979598,181803,2
weekly_due_allflat_w60_5_35,weekly_due_allflat,0.6,0.05,0.35,68496.61105557985,3324.8305527789926,97.3737475434167,69.95757021394537,1.391897220638549,2,28.47371905979815,181803,2
no_rebalance_w65_20_15,no_rebalance,0.65,0.2,0.15,66475.33668422991,3223.7668342114957,96.23945712635498,69.14556145029742,1.3918385375398672,0,0.0,0,0
monthly_due_allflat_w65_20_15,monthly_due_allflat,0.65,0.2,0.15,66444.23193657135,3222.211596828567,96.22178551612686,69.14556145029742,1.3915829663960733,1,31.104747658566872,179339,1
weekly_due_allflat_w50_45_5,weekly_due_allflat,0.5,0.45,0.05,56856.634356741284,2742.831717837064,90.42555917509728,65.00690580547166,1.3910146630527078,2,18.613660375281338,181803,2
weekly_due_allflat_w45_55_0,weekly_due_allflat,0.45,0.55,0.0,58701.29940197183,2835.0649700985914,91.59906762294918,65.92520838478066,1.3894391821762604,2,17.257734257567357,181803,2
no_rebalance_w70_5_25,no_rebalance,0.7,0.05,0.25,71301.35944845752,3465.0679724228758,98.90374303316516,71.33403686243977,1.3864873962466286,0,0.0,0,0
monthly_due_allflat_w70_5_25,monthly_due_allflat,0.7,0.05,0.25,71265.15945515416,3463.257972757708,98.88430804548317,71.33403686243977,1.386214945835341,1,36.1999933033489,179339,1
no_rebalance_w60_35_5,no_rebalance,0.6,0.35,0.05,61649.31392000671,2982.465696000336,93.41409061705204,67.53943971231462,1.3831043167510855,0,0.0,0,0
monthly_due_allflat_w60_35_5,monthly_due_allflat,0.6,0.35,0.05,61622.91833617178,2981.145916808589,93.39815357150827,67.53943971231462,1.3828683502460086,1,26.395583834925503,179339,1
weekly_due_allflat_w55_30_15,weekly_due_allflat,0.55,0.3,0.15,59153.215820705685,2857.660791035284,91.8820109570346,66.63051696344185,1.3789779089879712,2,21.7085179561184,181803,2
weekly_due_allflat_w60_10_30,weekly_due_allflat,0.6,0.1,0.3,64712.03096083534,3135.601548041767,95.22695283563223,69.49184667234441,1.3703327425536613,2,26.625303723120556,181803,2
no_rebalance_w55_45_0,no_rebalance,0.55,0.45,0.0,62329.113612838984,3016.455680641949,93.82265186575316,69.16799836874597,1.3564459588026414,0,0.0,0,0
monthly_due_allflat_w55_45_0,monthly_due_allflat,0.55,0.45,0.0,62304.61854912546,3015.230927456273,93.80799292246336,69.16799836874597,1.3562340263535968,1,24.495063713525482,179339,1
no_rebalance_w65_25_10,no_rebalance,0.65,0.25,0.1,60969.51422718411,2948.475711359206,93.00187472443413,68.7125525488409,1.35349177515023,0,0.0,0,0
monthly_due_allflat_w65_25_10,monthly_due_allflat,0.65,0.25,0.1,60941.272507203204,2947.06362536016,92.98466940406833,68.7125525488409,1.3532413795568836,1,28.241719980903053,179339,1
no_rebalance_w70_10_20,no_rebalance,0.7,0.1,0.2,65795.536991398,3189.7768495698997,95.85170957408057,70.93995822544701,1.3511667045174185,0,0.0,0,0
monthly_due_allflat_w70_10_20,monthly_due_allflat,0.7,0.1,0.2,65762.4202586706,3188.1210129335295,95.83273778532528,70.93995822544701,1.3508992700667948,1,33.11673272739556,179339,1
weekly_due_allflat_w55_35_10,weekly_due_allflat,0.55,0.35,0.1,54944.999390909325,2647.2499695454662,89.17654384422787,66.17963458748436,1.3474922368503466,2,19.827721861242537,181803,2
weekly_due_allflat_w60_15_25,weekly_due_allflat,0.6,0.15,0.25,60862.13752610251,2943.1068763051253,92.93642474800575,69.01655027076872,1.3465817167533518,2,24.74552292782868,181803,2
weekly_due_allflat_w60_20_20,weekly_due_allflat,0.6,0.2,0.2,56946.9307513829,2747.346537569145,90.48371292942197,68.53131498388039,1.3203265244611915,2,22.834376673922822,181803,2
no_rebalance_w75_0_25,no_rebalance,0.75,0.0,0.25,65115.73729857556,3155.7868649287775,95.46071305538248,72.6891905790605,1.3132724727695861,0,0.0,0,0
monthly_due_allflat_w75_0_25,monthly_due_allflat,0.75,0.0,0.25,65080.66296475475,3154.0331482377374,95.44045027628789,72.6891905790605,1.3129937135904954,1,35.07433382080264,179339,1
weekly_due_allflat_w65_0_35,weekly_due_allflat,0.65,0.0,0.35,61983.54053745287,2999.177026872643,93.61541381129199,71.31518508375898,1.312699584265842,2,27.654181037249668,181803,2
no_rebalance_w70_15_15,no_rebalance,0.7,0.15,0.15,60289.71453434582,2914.485726717291,92.58593019558987,70.53570464877698,1.3126108352728452,0,0.0,0,0
monthly_due_allflat_w70_15_15,monthly_due_allflat,0.7,0.15,0.15,60259.68106219437,2912.984053109719,92.56746661910104,70.53570464877698,1.3123490731400251,1,30.033472151446343,179339,1
weekly_due_allflat_w50_50_0,weekly_due_allflat,0.5,0.5,0.0,52355.36139704381,2517.7680698521904,87.4273197558335,66.84022265269378,1.3080046158749594,2,16.786643611864456,181803,2
no_rebalance_w65_30_5,no_rebalance,0.65,0.3,0.05,55463.691770123405,2673.1845885061703,89.5188709684299,68.45607631792174,1.3076833465109645,0,0.0,0,0
monthly_due_allflat_w65_30_5,monthly_due_allflat,0.65,0.3,0.05,55438.313077820174,2671.915653891009,89.50218179735859,68.45607631792174,1.3074395526511793,1,25.37869230323148,179339,1
weekly_due_allflat_w55_40_5,weekly_due_allflat,0.55,0.4,0.05,50671.46439344422,2433.573219672211,86.25203491258284,66.10576717184237,1.3047580960428176,2,17.9181729453509,181803,2
weekly_due_allflat_w60_25_15,weekly_due_allflat,0.6,0.25,0.15,52966.41063667669,2548.320531833834,87.84626022598287,68.03575588511006,1.2911778385225294,2,20.891864961403282,181803,2
weekly_due_allflat_w65_5_30,weekly_due_allflat,0.65,0.05,0.3,58361.29654579857,2818.0648272899284,91.38503108590331,70.86035721958991,1.2896495963562429,2,25.736110983265082,181803,2
no_rebalance_w60_40_0,no_rebalance,0.6,0.4,0.0,56143.49146295658,2707.174573147829,89.96363261379202,70.09694532630155,1.2834173043491548,0,0.0,0,0
monthly_due_allflat_w60_40_0,monthly_due_allflat,0.6,0.4,0.0,56119.73867390104,2705.986933695052,89.94816577896462,70.09694532630155,1.2831966551503144,1,23.752789055541438,179339,1
no_rebalance_w75_5_20,no_rebalance,0.75,0.05,0.2,59609.91484151604,2880.495742075802,92.16618068503597,72.31238370823728,1.274555974491228,0,0.0,0,0
monthly_due_allflat_w75_5_20,monthly_due_allflat,0.75,0.05,0.2,59578.14400116947,2878.9072000584733,92.14646906915571,72.31238370823728,1.2742833847234811,1,31.77084034656693,179339,1
no_rebalance_w70_20_10,no_rebalance,0.7,0.2,0.1,54783.892077294615,2639.1946038647307,89.06968493077272,70.12087690974995,1.2702306196970568,0,0.0,0,0
monthly_due_allflat_w70_20_10,monthly_due_allflat,0.7,0.2,0.1,54756.94186571912,2637.847093285956,89.05178468210579,70.12087690974995,1.2699753426746379,1,26.950211575497665,179339,1
