policy_name,family,segment,tc_bps,turnover_mean,turnover_total,q1_p,q5_p,p_tail_1pct,p_tail_5pct,cvar_1pct,cvar_5pct,final_equity,total_return_pct,cagr_pct,mdd_pct,calmar,event_count,event_mean_return,event_worst_return,event_loss_pct,event_bar_neg_pct,event_mean_worst_dd,event_worst_dd_min,cvar1_loss,cvar5_loss,event_worst_loss
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.20_rc0.30_vr1.20_hl60,C_dynamic,train,1.0,0.00019314316972815281,292.35000000000014,-0.003400152147326249,-0.0015673838061925382,0.010000369968103464,0.05000052852586209,-0.005382459343025976,-0.0028314966310247543,8.95870135748279,795.8701357482789,114.20075554338354,58.27198997667624,1.9597881518906968,459.0,-0.015103986382617528,-0.09658244922986903,0.9084967320261438,0.4905319535221496,-0.02678127715817615,-0.19020167247960362,0.005382459343025976,0.0028314966310247543,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.30_rc0.30_vr1.20_hl60,C_dynamic,train,1.0,0.00019314316972815281,292.35000000000014,-0.003400152147326249,-0.0015673838061925382,0.010000369968103464,0.05000052852586209,-0.005382459343025976,-0.0028314966310247543,8.95870135748279,795.8701357482789,114.20075554338354,58.27198997667624,1.9597881518906968,459.0,-0.015103986382617528,-0.09658244922986903,0.9084967320261438,0.4905319535221496,-0.02678127715817615,-0.19020167247960362,0.005382459343025976,0.0028314966310247543,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.35_ac0.20_rc0.20_vr1.20_hl60,C_dynamic,train,1.0,0.00019756957382317111,299.05,-0.003399867203759476,-0.0015674378040113264,0.010000369968103464,0.05000052852586209,-0.0053826601232451615,-0.0028316129952739378,8.966630779039136,796.6630779039135,114.26660260539747,58.26330911401778,1.9612103113090371,459.0,-0.015103166065618257,-0.09658244922986903,0.9106753812636166,0.4905047204066812,-0.026776689133216118,-0.19020167247960362,0.0053826601232451615,0.0028316129952739378,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.35_ac0.30_rc0.20_vr1.20_hl60,C_dynamic,train,1.0,0.00019756957382317111,299.05,-0.003399867203759476,-0.0015674378040113264,0.010000369968103464,0.05000052852586209,-0.0053826601232451615,-0.0028316129952739378,8.966630779039136,796.6630779039135,114.26660260539747,58.26330911401778,1.9612103113090371,459.0,-0.015103166065618257,-0.09658244922986903,0.9106753812636166,0.4905047204066812,-0.026776689133216118,-0.19020167247960362,0.0053826601232451615,0.0028316129952739378,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.20_rc0.20_vr1.20_hl60,C_dynamic,train,1.0,0.00019756957382317111,299.05,-0.003399867203759476,-0.0015674378040113264,0.010000369968103464,0.05000052852586209,-0.0053826601232451615,-0.0028316129952739378,8.966630779039136,796.6630779039135,114.26660260539747,58.26330911401778,1.9612103113090371,459.0,-0.015103166065618257,-0.09658244922986903,0.9106753812636166,0.4905047204066812,-0.026776689133216118,-0.19020167247960362,0.0053826601232451615,0.0028316129952739378,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.30_rc0.20_vr1.20_hl60,C_dynamic,train,1.0,0.00019756957382317111,299.05,-0.003399867203759476,-0.0015674378040113264,0.010000369968103464,0.05000052852586209,-0.0053826601232451615,-0.0028316129952739378,8.966630779039136,796.6630779039135,114.26660260539747,58.26330911401778,1.9612103113090371,459.0,-0.015103166065618257,-0.09658244922986903,0.9106753812636166,0.4905047204066812,-0.026776689133216118,-0.19020167247960362,0.0053826601232451615,0.0028316129952739378,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.35_ac0.20_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.0002507194558297725,379.50000000000017,-0.0034065617664508167,-0.0015687919293454393,0.010000369968103464,0.05000052852586209,-0.005388942143787829,-0.002835495056261675,8.95855144020375,795.8551440203751,114.19951024237021,58.229430594389534,1.961199157825415,459.0,-0.0149981381072354,-0.09695805547958802,0.8997821350762527,0.478522149600581,-0.026696677352661388,-0.19053835545921716,0.005388942143787829,0.002835495056261675,0.09695805547958802
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.35_ac0.30_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.0002507194558297725,379.50000000000017,-0.0034065617664508167,-0.0015687919293454393,0.010000369968103464,0.05000052852586209,-0.005388942143787829,-0.002835495056261675,8.95855144020375,795.8551440203751,114.19951024237021,58.229430594389534,1.961199157825415,459.0,-0.0149981381072354,-0.09695805547958802,0.8997821350762527,0.478522149600581,-0.026696677352661388,-0.19053835545921716,0.005388942143787829,0.002835495056261675,0.09695805547958802
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.20_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.0002507194558297725,379.50000000000017,-0.0034065617664508167,-0.0015687919293454393,0.010000369968103464,0.05000052852586209,-0.005388942143787829,-0.002835495056261675,8.95855144020375,795.8551440203751,114.19951024237021,58.229430594389534,1.961199157825415,459.0,-0.0149981381072354,-0.09695805547958802,0.8997821350762527,0.478522149600581,-0.026696677352661388,-0.19053835545921716,0.005388942143787829,0.002835495056261675,0.09695805547958802
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.30_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.0002507194558297725,379.50000000000017,-0.0034065617664508167,-0.0015687919293454393,0.010000369968103464,0.05000052852586209,-0.005388942143787829,-0.002835495056261675,8.95855144020375,795.8551440203751,114.19951024237021,58.229430594389534,1.961199157825415,459.0,-0.0149981381072354,-0.09695805547958802,0.8997821350762527,0.478522149600581,-0.026696677352661388,-0.19053835545921716,0.005388942143787829,0.002835495056261675,0.09695805547958802
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.35_ac0.20_rc0.20_vr1.40_hl30,C_dynamic,train,1.0,0.0002624130905285522,397.1999999999999,-0.003406377462931647,-0.0015689716548388675,0.010000369968103464,0.05000052852586209,-0.005389837959389163,-0.0028357051768297865,8.943442685550107,794.3442685550107,114.07393823421428,58.2481477523157,1.9584131450717106,459.0,-0.01499305151222329,-0.09695805547958802,0.8997821350762527,0.47855846042120553,-0.026692229688451148,-0.19053835545921716,0.005389837959389163,0.0028357051768297865,0.09695805547958802
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.35_ac0.30_rc0.20_vr1.40_hl30,C_dynamic,train,1.0,0.0002624130905285522,397.1999999999999,-0.003406377462931647,-0.0015689716548388675,0.010000369968103464,0.05000052852586209,-0.005389837959389163,-0.0028357051768297865,8.943442685550107,794.3442685550107,114.07393823421428,58.2481477523157,1.9584131450717106,459.0,-0.01499305151222329,-0.09695805547958802,0.8997821350762527,0.47855846042120553,-0.026692229688451148,-0.19053835545921716,0.005389837959389163,0.0028357051768297865,0.09695805547958802
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.20_rc0.20_vr1.40_hl30,C_dynamic,train,1.0,0.0002624130905285522,397.1999999999999,-0.003406377462931647,-0.0015689716548388675,0.010000369968103464,0.05000052852586209,-0.005389837959389163,-0.0028357051768297865,8.943442685550107,794.3442685550107,114.07393823421428,58.2481477523157,1.9584131450717106,459.0,-0.01499305151222329,-0.09695805547958802,0.8997821350762527,0.47855846042120553,-0.026692229688451148,-0.19053835545921716,0.005389837959389163,0.0028357051768297865,0.09695805547958802
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.30_rc0.20_vr1.40_hl30,C_dynamic,train,1.0,0.0002624130905285522,397.1999999999999,-0.003406377462931647,-0.0015689716548388675,0.010000369968103464,0.05000052852586209,-0.005389837959389163,-0.0028357051768297865,8.943442685550107,794.3442685550107,114.07393823421428,58.2481477523157,1.9584131450717106,459.0,-0.01499305151222329,-0.09695805547958802,0.8997821350762527,0.47855846042120553,-0.026692229688451148,-0.19053835545921716,0.005389837959389163,0.0028357051768297865,0.09695805547958802
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.35_ac0.20_rc0.30_vr1.40_hl60,C_dynamic,train,1.0,0.00018756061530980875,283.90000000000015,-0.0034113749984522905,-0.0015715741528977104,0.010000369968103464,0.05000052852586209,-0.005399295629199824,-0.0028403383261349103,9.04873242780407,804.873242780407,114.94616364319192,58.35239889597721,1.969861836324886,459.0,-0.015151253423029476,-0.09658244922986903,0.9084967320261438,0.49054103122730575,-0.0268625697159756,-0.19020167247960362,0.005399295629199824,0.0028403383261349103,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.35_ac0.30_rc0.30_vr1.40_hl60,C_dynamic,train,1.0,0.00018756061530980875,283.90000000000015,-0.0034113749984522905,-0.0015715741528977104,0.010000369968103464,0.05000052852586209,-0.005399295629199824,-0.0028403383261349103,9.04873242780407,804.873242780407,114.94616364319192,58.35239889597721,1.969861836324886,459.0,-0.015151253423029476,-0.09658244922986903,0.9084967320261438,0.49054103122730575,-0.0268625697159756,-0.19020167247960362,0.005399295629199824,0.0028403383261349103,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.20_rc0.30_vr1.40_hl60,C_dynamic,train,1.0,0.00018756061530980875,283.90000000000015,-0.0034113749984522905,-0.0015715741528977104,0.010000369968103464,0.05000052852586209,-0.005399295629199824,-0.0028403383261349103,9.04873242780407,804.873242780407,114.94616364319192,58.35239889597721,1.969861836324886,459.0,-0.015151253423029476,-0.09658244922986903,0.9084967320261438,0.49054103122730575,-0.0268625697159756,-0.19020167247960362,0.005399295629199824,0.0028403383261349103,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.30_rc0.30_vr1.40_hl60,C_dynamic,train,1.0,0.00018756061530980875,283.90000000000015,-0.0034113749984522905,-0.0015715741528977104,0.010000369968103464,0.05000052852586209,-0.005399295629199824,-0.0028403383261349103,9.04873242780407,804.873242780407,114.94616364319192,58.35239889597721,1.969861836324886,459.0,-0.015151253423029476,-0.09658244922986903,0.9084967320261438,0.49054103122730575,-0.0268625697159756,-0.19020167247960362,0.005399295629199824,0.0028403383261349103,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.35_ac0.20_rc0.20_vr1.40_hl60,C_dynamic,train,1.0,0.0001923173480686344,291.1,-0.003411595787674103,-0.0015716263502936053,0.010000369968103464,0.05000052852586209,-0.005399455876931533,-0.002840407503333695,9.06241659061332,806.241659061332,115.0590367162101,58.35000755223181,1.9718769807050223,459.0,-0.015153164979286924,-0.09658244922986903,0.9106753812636166,0.49055010893246187,-0.026858425747961823,-0.19020167247960362,0.005399455876931533,0.002840407503333695,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.35_ac0.30_rc0.20_vr1.40_hl60,C_dynamic,train,1.0,0.0001923173480686344,291.1,-0.003411595787674103,-0.0015716263502936053,0.010000369968103464,0.05000052852586209,-0.005399455876931533,-0.002840407503333695,9.06241659061332,806.241659061332,115.0590367162101,58.35000755223181,1.9718769807050223,459.0,-0.015153164979286924,-0.09658244922986903,0.9106753812636166,0.49055010893246187,-0.026858425747961823,-0.19020167247960362,0.005399455876931533,0.002840407503333695,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.20_rc0.20_vr1.40_hl60,C_dynamic,train,1.0,0.0001923173480686344,291.1,-0.003411595787674103,-0.0015716263502936053,0.010000369968103464,0.05000052852586209,-0.005399455876931533,-0.002840407503333695,9.06241659061332,806.241659061332,115.0590367162101,58.35000755223181,1.9718769807050223,459.0,-0.015153164979286924,-0.09658244922986903,0.9106753812636166,0.49055010893246187,-0.026858425747961823,-0.19020167247960362,0.005399455876931533,0.002840407503333695,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.45_cd0.25_bc0.45_ac0.30_rc0.20_vr1.40_hl60,C_dynamic,train,1.0,0.0001923173480686344,291.1,-0.003411595787674103,-0.0015716263502936053,0.010000369968103464,0.05000052852586209,-0.005399455876931533,-0.002840407503333695,9.06241659061332,806.241659061332,115.0590367162101,58.35000755223181,1.9718769807050223,459.0,-0.015153164979286924,-0.09658244922986903,0.9106753812636166,0.49055010893246187,-0.026858425747961823,-0.19020167247960362,0.005399455876931533,0.002840407503333695,0.09658244922986903
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.20_rc0.30_vr1.20_hl30,C_dynamic,train,1.0,0.0002500257656357771,378.45000000000016,-0.0034321822039306976,-0.0015853320304668433,0.010000369968103464,0.05000052852586209,-0.005424380943165838,-0.0028575652898531314,8.897682734987129,789.7682734987129,113.69277108812513,58.862523526303704,1.9314967194248749,459.0,-0.014806719837504702,-0.09608730841918722,0.8954248366013072,0.47824981844589687,-0.026479281764139544,-0.19009027281458046,0.005424380943165838,0.0028575652898531314,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.30_rc0.30_vr1.20_hl30,C_dynamic,train,1.0,0.0002500257656357771,378.45000000000016,-0.0034321822039306976,-0.0015853320304668433,0.010000369968103464,0.05000052852586209,-0.005424380943165838,-0.0028575652898531314,8.897682734987129,789.7682734987129,113.69277108812513,58.862523526303704,1.9314967194248749,459.0,-0.014806719837504702,-0.09608730841918722,0.8954248366013072,0.47824981844589687,-0.026479281764139544,-0.19009027281458046,0.005424380943165838,0.0028575652898531314,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.20_rc0.30_vr1.20_hl30,C_dynamic,train,1.0,0.0002500257656357771,378.45000000000016,-0.0034321822039306976,-0.0015853320304668433,0.010000369968103464,0.05000052852586209,-0.005424380943165838,-0.0028575652898531314,8.897682734987129,789.7682734987129,113.69277108812513,58.862523526303704,1.9314967194248749,459.0,-0.014806719837504702,-0.09608730841918722,0.8954248366013072,0.47824981844589687,-0.026479281764139544,-0.19009027281458046,0.005424380943165838,0.0028575652898531314,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.30_rc0.30_vr1.20_hl30,C_dynamic,train,1.0,0.0002500257656357771,378.45000000000016,-0.0034321822039306976,-0.0015853320304668433,0.010000369968103464,0.05000052852586209,-0.005424380943165838,-0.0028575652898531314,8.897682734987129,789.7682734987129,113.69277108812513,58.862523526303704,1.9314967194248749,459.0,-0.014806719837504702,-0.09608730841918722,0.8954248366013072,0.47824981844589687,-0.026479281764139544,-0.19009027281458046,0.005424380943165838,0.0028575652898531314,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.20_rc0.20_vr1.20_hl30,C_dynamic,train,1.0,0.0002585482451620066,391.35000000000025,-0.003432357181080601,-0.001585518353547682,0.010000369968103464,0.05000052852586209,-0.005425224480704789,-0.0028578221949308834,8.909598661312979,790.9598661312979,113.79215026267464,58.862910291610774,1.9331723439928599,459.0,-0.014803823399088225,-0.09608730841918722,0.8954248366013072,0.4782316630355846,-0.02647625229951451,-0.19009027281458046,0.005425224480704789,0.0028578221949308834,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.30_rc0.20_vr1.20_hl30,C_dynamic,train,1.0,0.0002585482451620066,391.35000000000025,-0.003432357181080601,-0.001585518353547682,0.010000369968103464,0.05000052852586209,-0.005425224480704789,-0.0028578221949308834,8.909598661312979,790.9598661312979,113.79215026267464,58.862910291610774,1.9331723439928599,459.0,-0.014803823399088225,-0.09608730841918722,0.8954248366013072,0.4782316630355846,-0.02647625229951451,-0.19009027281458046,0.005425224480704789,0.0028578221949308834,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.20_rc0.20_vr1.20_hl30,C_dynamic,train,1.0,0.0002585482451620066,391.35000000000025,-0.003432357181080601,-0.001585518353547682,0.010000369968103464,0.05000052852586209,-0.005425224480704789,-0.0028578221949308834,8.909598661312979,790.9598661312979,113.79215026267464,58.862910291610774,1.9331723439928599,459.0,-0.014803823399088225,-0.09608730841918722,0.8954248366013072,0.4782316630355846,-0.02647625229951451,-0.19009027281458046,0.005425224480704789,0.0028578221949308834,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.30_rc0.20_vr1.20_hl30,C_dynamic,train,1.0,0.0002585482451620066,391.35000000000025,-0.003432357181080601,-0.001585518353547682,0.010000369968103464,0.05000052852586209,-0.005425224480704789,-0.0028578221949308834,8.909598661312979,790.9598661312979,113.79215026267464,58.862910291610774,1.9331723439928599,459.0,-0.014803823399088225,-0.09608730841918722,0.8954248366013072,0.4782316630355846,-0.02647625229951451,-0.19009027281458046,0.005425224480704789,0.0028578221949308834,0.09608730841918722
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.35_ac0.20_rc0.30_vr1.20_hl30,C_dynamic,train,1.0,0.00023403785830750155,354.2499999999999,-0.0034462860874692166,-0.001596253162538524,0.010000369968103464,0.05000052852586209,-0.0054265049171491105,-0.0028682047562213664,9.765521614992156,876.5521614992157,120.71492298971309,58.21323856204982,2.07366787987654,459.0,-0.014824565281560476,-0.09636290343510012,0.8976034858387799,0.4783042846768337,-0.026544607805382456,-0.19020572658761947,0.0054265049171491105,0.0028682047562213664,0.09636290343510012
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.35_ac0.30_rc0.30_vr1.20_hl30,C_dynamic,train,1.0,0.00023403785830750155,354.2499999999999,-0.0034462860874692166,-0.001596253162538524,0.010000369968103464,0.05000052852586209,-0.0054265049171491105,-0.0028682047562213664,9.765521614992156,876.5521614992157,120.71492298971309,58.21323856204982,2.07366787987654,459.0,-0.014824565281560476,-0.09636290343510012,0.8976034858387799,0.4783042846768337,-0.026544607805382456,-0.19020572658761947,0.0054265049171491105,0.0028682047562213664,0.09636290343510012
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.45_ac0.20_rc0.30_vr1.20_hl30,C_dynamic,train,1.0,0.00023403785830750155,354.2499999999999,-0.0034462860874692166,-0.001596253162538524,0.010000369968103464,0.05000052852586209,-0.0054265049171491105,-0.0028682047562213664,9.765521614992156,876.5521614992157,120.71492298971309,58.21323856204982,2.07366787987654,459.0,-0.014824565281560476,-0.09636290343510012,0.8976034858387799,0.4783042846768337,-0.026544607805382456,-0.19020572658761947,0.0054265049171491105,0.0028682047562213664,0.09636290343510012
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.45_ac0.30_rc0.30_vr1.20_hl30,C_dynamic,train,1.0,0.00023403785830750155,354.2499999999999,-0.0034462860874692166,-0.001596253162538524,0.010000369968103464,0.05000052852586209,-0.0054265049171491105,-0.0028682047562213664,9.765521614992156,876.5521614992157,120.71492298971309,58.21323856204982,2.07366787987654,459.0,-0.014824565281560476,-0.09636290343510012,0.8976034858387799,0.4783042846768337,-0.026544607805382456,-0.19020572658761947,0.0054265049171491105,0.0028682047562213664,0.09636290343510012
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.35_ac0.20_rc0.20_vr1.20_hl30,C_dynamic,train,1.0,0.00024143722037678613,365.45000000000005,-0.0034463671620963057,-0.0015963401242026704,0.010000369968103464,0.05000052852586209,-0.005427102166319721,-0.0028683621510786584,9.774604826422756,877.4604826422756,120.78622278060168,58.21409471736436,2.07486216812323,459.0,-0.014817691905170243,-0.09636290343510012,0.8954248366013072,0.47826797385620917,-0.026541231212790412,-0.19020572658761947,0.005427102166319721,0.0028683621510786584,0.09636290343510012
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.35_ac0.30_rc0.20_vr1.20_hl30,C_dynamic,train,1.0,0.00024143722037678613,365.45000000000005,-0.0034463671620963057,-0.0015963401242026704,0.010000369968103464,0.05000052852586209,-0.005427102166319721,-0.0028683621510786584,9.774604826422756,877.4604826422756,120.78622278060168,58.21409471736436,2.07486216812323,459.0,-0.014817691905170243,-0.09636290343510012,0.8954248366013072,0.47826797385620917,-0.026541231212790412,-0.19020572658761947,0.005427102166319721,0.0028683621510786584,0.09636290343510012
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.45_ac0.20_rc0.20_vr1.20_hl30,C_dynamic,train,1.0,0.00024143722037678613,365.45000000000005,-0.0034463671620963057,-0.0015963401242026704,0.010000369968103464,0.05000052852586209,-0.005427102166319721,-0.0028683621510786584,9.774604826422756,877.4604826422756,120.78622278060168,58.21409471736436,2.07486216812323,459.0,-0.014817691905170243,-0.09636290343510012,0.8954248366013072,0.47826797385620917,-0.026541231212790412,-0.19020572658761947,0.005427102166319721,0.0028683621510786584,0.09636290343510012
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.45_ac0.30_rc0.20_vr1.20_hl30,C_dynamic,train,1.0,0.00024143722037678613,365.45000000000005,-0.0034463671620963057,-0.0015963401242026704,0.010000369968103464,0.05000052852586209,-0.005427102166319721,-0.0028683621510786584,9.774604826422756,877.4604826422756,120.78622278060168,58.21409471736436,2.07486216812323,459.0,-0.014817691905170243,-0.09636290343510012,0.8954248366013072,0.47826797385620917,-0.026541231212790412,-0.19020572658761947,0.005427102166319721,0.0028683621510786584,0.09636290343510012
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.20_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.0002505212586314882,379.20000000000033,-0.0034374381479389286,-0.001587523226778674,0.010000369968103464,0.05000052852586209,-0.005431230184847416,-0.0028616250886131438,8.852317073975135,785.2317073975134,113.31362337520056,58.891147402399554,1.9241198104179498,459.0,-0.014829407044446064,-0.09608730841918722,0.8954248366013072,0.47818627450980394,-0.026515042002668597,-0.19009027281458046,0.005431230184847416,0.0028616250886131438,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.30_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.0002505212586314882,379.20000000000033,-0.0034374381479389286,-0.001587523226778674,0.010000369968103464,0.05000052852586209,-0.005431230184847416,-0.0028616250886131438,8.852317073975135,785.2317073975134,113.31362337520056,58.891147402399554,1.9241198104179498,459.0,-0.014829407044446064,-0.09608730841918722,0.8954248366013072,0.47818627450980394,-0.026515042002668597,-0.19009027281458046,0.005431230184847416,0.0028616250886131438,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.20_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.0002505212586314882,379.20000000000033,-0.0034374381479389286,-0.001587523226778674,0.010000369968103464,0.05000052852586209,-0.005431230184847416,-0.0028616250886131438,8.852317073975135,785.2317073975134,113.31362337520056,58.891147402399554,1.9241198104179498,459.0,-0.014829407044446064,-0.09608730841918722,0.8954248366013072,0.47818627450980394,-0.026515042002668597,-0.19009027281458046,0.005431230184847416,0.0028616250886131438,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.30_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.0002505212586314882,379.20000000000033,-0.0034374381479389286,-0.001587523226778674,0.010000369968103464,0.05000052852586209,-0.005431230184847416,-0.0028616250886131438,8.852317073975135,785.2317073975134,113.31362337520056,58.891147402399554,1.9241198104179498,459.0,-0.014829407044446064,-0.09608730841918722,0.8954248366013072,0.47818627450980394,-0.026515042002668597,-0.19009027281458046,0.005431230184847416,0.0028616250886131438,0.09608730841918722
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.20_rc0.20_vr1.40_hl30,C_dynamic,train,1.0,0.000260100789881901,393.7000000000002,-0.003437475440977824,-0.0015876353498502792,0.010000369968103464,0.05000052852586209,-0.005432043201939798,-0.002861860408194537,8.876746715387226,787.6746715387226,113.51795350560145,58.907145757702416,1.9270659280034526,459.0,-0.014825980753203405,-0.09608730841918722,0.8954248366013072,0.478258896151053,-0.02651188185152119,-0.19009027281458046,0.005432043201939798,0.002861860408194537,0.09608730841918722
