side,threshold_pct,hold_hours,events,tp_pct,sl_pct,expectancy_pct,median_return_pct,win_rate_pct,tp_hit_rate_pct,stop_hit_rate_pct,timeout_rate_pct,avg_hold_hours,profit_factor
long,4.0,24,610,6.0,2.0,0.01306132009492348,0.012343259096117068,50.49180327868853,3.7704918032786887,39.50819672131147,56.72131147540984,17.614754098360656,1.0150030803035155
long,4.0,24,610,6.0,3.0,-0.02080914562518443,0.2023391418777188,55.57377049180327,3.7704918032786887,25.40983606557377,70.81967213114754,20.279098360655738,0.9781281500199052
long,4.0,24,610,6.0,4.0,-0.028152963264634737,0.23002059089020316,56.72131147540984,4.098360655737705,15.081967213114755,80.81967213114754,21.667622950819673,0.9715492011086041
long,4.0,24,610,6.0,5.0,0.0486198594657863,0.24902467832215397,58.032786885245905,4.426229508196721,7.540983606557377,88.03278688524591,22.577459016393444,1.0517071305542742
long,4.0,24,610,6.0,6.0,0.0681386680584086,0.2668106599335274,58.524590163934434,4.590163934426229,5.245901639344262,90.1639344262295,22.981147540983606,1.072905368623977
long,4.0,24,610,6.0,8.0,0.12186700557090203,0.28922249417289386,59.50819672131148,4.590163934426229,2.2950819672131146,93.11475409836065,23.373770491803278,1.1365077326289827
long,4.0,48,610,1.0,1.0,-0.09530328343137183,-1.08,49.50819672131148,48.52459016393443,50.1639344262295,1.3114754098360655,6.011065573770492,0.824597272128178
long,4.0,48,610,1.0,1.5,-0.10182084060491123,0.92,58.852459016393446,56.88524590163935,39.18032786885246,3.934426229508197,8.23688524590164,0.8380809091185628
long,4.0,48,610,1.0,2.0,-0.1235179314187306,0.92,64.59016393442623,62.62295081967213,33.278688524590166,4.098360655737705,9.398770491803278,0.8243791955993092
long,4.0,48,610,1.0,3.0,-0.12638317252183115,0.92,72.1311475409836,70.0,23.770491803278688,6.229508196721312,12.012704918032787,0.8368986688636525
